gene_name	log2FoldChange
AC005618.3	0
AC007342.9	0
AC007431.3	0.416017147075744
AC244517.11	-3.84541385526228
AP002800.1	0
AC116407.4	-2.25004351603602
AC011676.5	0.533506483079508
AC020661.4	-0.627742469827242
AC092653.2	0.507987950335911
DNM1P41	2.9901037349308
RN7SKP23	-2.4564426036686
AC095031.1	0
AC022336.4	0
AC118282.4	3.45459288860804
AC099506.2	0
AC104581.4	0.0469588608956079
AC091825.3	1.94339493140973
AC012409.5	3.00338775398206
AC079597.1	0
AC079456.1	0
AC011199.1	-1.29082238920602
AC004241.5	1.36597926702364
TMEM75	0
AC097520.1	0
AL022069.2	-3.161339679948
AL117378.2	0.00208622735354181
AC093831.2	0
AL512506.2	1.88427822447138
AC011504.1	-0.329473900490619
AL031719.1	0
AC012676.5	-1.39421990931103
AC130304.1	0.676279704925768
AC023818.1	-1.26414605482272
AC138965.3	-3.29357265814862
AC127024.8	-0.652656450076382
AL049833.3	-2.23438035564622
GATD3B	0.143293787301785
AL157996.1	0.00208622735354201
AL353763.2	-0.0313695992870194
AC016526.3	1.1080798023076
AC011447.7	0.576025895132927
TBC1D22A-AS1	-2.44796568659416
LINC01667	0.247475436660552
AF246928.1	0
AC079777.1	0
AP001002.3	0
AC026887.1	-1.03676605567261
AC011481.3	-1.87896887023655
AC126474.2	-0.362724062421892
AP000590.2	0
OR8B4	0
AC020895.2	-4.38817576143999
AC002044.3	-0.337198243207288
AP002791.1	0
OR1B1	0
CU639417.4	1.03575469612423
AC073592.8	0
AC011155.1	0
AL603750.1	-1.99071234207761
AC007792.1	-3.09073575768954
AC010608.3	0
AC009487.3	-1.00097804087513
AC008555.7	-1.76784454524421
AL022393.1	-1.33806464809292
AJ239318.1	0
PLAC4	0.381421115111563
AC087893.4	0
AL357140.3	-0.677023060322185
AL021920.2	0
AC136603.1	0.155678859487949
AC231657.2	0
AC122688.4	-0.347466925597486
AC090983.1	-1.68279511521702
AC093642.2	-1.99112886051319
AC073857.1	-2.1782618643277
AC010335.3	-3.79135238576335
AC016168.4	1.27436472888015
AP003485.2	0
AC005252.2	0
AC069542.2	-0.992157821853681
AL662795.2	0.797939296093428
AL132780.5	0.805104902980455
AC027348.2	-1.03673619418314
AC026471.6	0.0603604724268036
AL731532.2	-1.03673619418314
AL096816.1	-1.03673690891575
AC240565.3	0.660704623512583
AC116348.6	-2.66518204645072
AC027290.3	0.383671044510318
AC010297.1	0
AC098679.3	0
AL357562.1	0
AP000892.4	-0.61691004424441
AC073308.1	0
CU638689.4	-1.49887981392005
AC084026.3	0
AL049844.3	1.41173160825796
AC004877.2	-0.196767879340795
AC148477.9	0
AC009078.3	-1.03674637999214
AC133065.3	0
AC073255.1	-1.03673639486838
AL021408.2	0
AL359510.2	-1.99110472311752
AC016583.1	3.01215032397657
AC135050.7	0.718301200765058
AC022413.2	-2.63071803961929
AL136531.3	-0.754158974111431
AC040160.2	-0.679507322473553
CU638689.5	-2.08979750805088
PCDH20	3.08866128398757
AC016542.3	-2.4725571582499
AP000943.3	-1.72609129641334
AC005274.1	-2.49366372326887
AL136526.1	-1.03675287884229
AC010329.5	0
FP475955.4	0
AC104447.1	1.33603380477728
AC012486.1	-4.49082119270961
AC004408.2	0
CU639417.5	0
AC023824.6	0.180387735285673
AC025262.1	0.792233773349143
AC131888.1	-1.00570359383549
AC067852.4	-1.03677552659377
AL023806.3	0.245740491411905
AC091932.3	0
AL359258.3	-1.74204712645457
AC022107.1	-0.182576586097517
AC007614.2	-1.51976310280644
AC027279.4	-3.28979855382673
LINC01669	-3.59305444299763
AC132219.2	-0.0376448616153368
AD000864.1	-0.409957165908286
AC245140.2	1.4458039231202
AC055717.3	0
C18orf12	0
AC087163.3	-0.827911646166323
Z82202.1	0.00207590245936207
AC073862.5	-0.807418150093265
AP003400.6	0
AC005831.1	-0.964841160285303
OR1S1	0
AC009716.2	-3.67138515618864
AC026401.3	-0.103085104053984
AC106795.5	-0.0377898162045056
GGT4P	-0.100800559832042
AC106886.5	0.628190918078476
AC012254.5	-1.03675281556597
UCKL1-AS1	1.03391608265927
AC027682.7	-1.07415896767678
AC021613.2	0
AL022326.2	-0.777545064529823
AC126564.1	0.206619474889889
AC093908.1	-1.03675281556597
AL157414.3	0
AL365209.1	-1.03675281556597
AL645820.1	0.621854881138688
AL008636.1	0
AC237221.2	0.576017429959394
AC079416.4	-1.72924892522114
AC079753.1	-1.01816597617603
AL161658.1	-1.03673619418314
AL031719.2	-2.24306992496095
AL589666.2	-0.916823665312324
AC015813.7	0
AC124303.2	-1.4459546481576
OR12D2	0
AC022400.10	-1.0367661385491
AC011498.7	-1.87623508246902
AC079298.3	0
AL450226.2	-2.48586966656955
MTCO1P1	-1.03673690891575
AL512356.3	-1.63196912948352
AC079336.7	0
AC005578.1	-2.66513214078347
AC124319.3	-0.485320629129629
AL691477.1	-3.1485520525923
AC097372.3	0
AC091912.2	0
AC233723.2	-0.111332545122737
AC004947.2	0
AC007741.1	0
AL512662.1	-1.05651389239358
AC009161.2	0
AC093671.1	-2.40349941212995
AC137499.2	0
AC130456.7	3.01175707607147
AC006372.4	0
PRAMEF26	0
AC025125.1	0
AP000577.2	0.114557770918884
AC068299.2	0
AC005858.1	0
AF131216.4	2.46264419844523
AC009145.4	-1.60096851218092
Z82209.2	-2.04893119671669
AC009229.4	-0.620222784720297
AL079342.3	-5.04792362302549
AC009108.5	0.728399919451779
AC240565.4	-0.135084059700591
AC006435.5	0
AL049781.1	-1.71783258360611
AC138430.2	0
AC010601.2	-1.03673690891575
AC092608.3	0
AC108215.1	-0.112612897985226
FRG1KP	0.00208622735354181
AC131212.3	-0.930499152615053
AC131935.2	-0.980937623094219
AC016251.1	-1.1368322737625
AC011008.2	0
AC099811.6	-1.42231125184107
AL137058.3	4.03601827749984
AC037487.4	0
AC117503.4	0
AP005264.7	-1.02019060572629
ERICD	1.78655080172134
AC104260.2	0
AC018765.1	-3.03689822068361
AC137056.2	0
AP000676.4	0
AC023300.3	-1.99109342997517
AC092437.1	-2.66517300236718
AC131212.4	-3.08587835324799
Z83836.1	0
OR8K3	0
AL732618.1	-2.49362335084539
AC027309.3	0
AC073578.4	-1.18336071484591
AC025262.2	-1.03677590471889
AC129502.1	-5.2466173510552
AL035425.5	0
AC053503.5	-1.03675871803936
AC074183.2	-1.03676037559972
AC067931.2	-0.983577592723099
Z97633.1	-0.464852287281048
CTBP2P10	-0.0377997856390242
AC061999.1	-0.0377898162045061
AC020917.4	-2.02242092482869
AC090617.9	0
AC009084.2	-1.23728044762389
AC016866.3	0
AC244517.12	0
DUX4L25	0
AC091941.1	0
AP001528.2	-3.29464539777583
AC080080.2	-1.03675281556597
AP000542.3	-0.19492216366105
AC009166.2	-3.93386101621108
AC092184.3	-0.0177776428800178
FP236240.3	0
AC000123.3	0.133688242251121
AL138713.1	0
AC008133.2	0
LINC01726	-2.49359831226969
AC127496.7	-1.48282803532713
AC116563.2	0
AC011466.4	-1.78416285705555
AC073592.9	-1.03673690891575
AL132656.4	-0.236274570819573
AL021877.2	-0.848490653526221
AL138960.2	0
AC105133.2	0
AC092159.3	0
AC084759.3	0
AC005858.2	-5.06410277811007
AC021766.1	0
AL161782.1	0
AP002364.1	-0.358295038678923
AC034229.5	0
AC012640.7	0
AL136967.2	-1.03676228659808
CR382285.2	0.828684281245353
AC091953.6	0
AC019080.5	-0.886357457299285
AL359740.1	2.39414432057263
AC012186.3	-0.971318259528081
AC027176.3	-0.449858246346795
AL353898.3	-0.967161618758755
AP003072.5	-1.03673619418314
AC009831.4	-0.218872647777066
AC026362.2	-3.24586628903299
AC096920.1	0
Z95331.1	-0.341843877602875
FP325332.1	-1.14629311546582
AP000648.4	-1.03678537575129
AL109806.1	-0.973287605437314
AC006330.1	-0.32730537052126
AC010872.1	0
AC007496.3	-1.21419517846832
AC090574.1	0
AC011471.3	-1.03677189551646
AL034546.1	-1.68036967871443
AC114546.4	0.00208622735354181
AC011592.1	-0.261900070506384
AC005858.3	-4.67662693337784
AC022497.1	-0.848570598917733
AC127459.3	0
AC022532.1	-2.17894496676027
AC093525.10	0.713604784179166
AC005086.5	-1.03677344262766
AC026336.5	0
AC104985.3	0
AC132872.4	0.766475225235178
AC032044.2	0
LINC01101	0
IGHV1-69D	0
AC004790.2	0
AC018470.1	0
AC005252.3	-2.49359831226969
AC009084.3	1.45539128824973
AC096887.2	0.617398430790537
AC007326.2	-1.07768157889482
AC010531.8	0
AC005355.2	0
AC115284.2	-0.862204463728901
AL359852.1	-2.49359831226969
BX537318.2	-0.0657805973077254
AL357673.2	0
AC084876.2	0.575748956456466
AF001548.3	-2.13298126801989
AP002782.1	-2.14994153903703
AL160394.2	0
AP000962.2	-1.73573101059312
FP565260.6	-1.10332211478765
AL031595.3	-1.28176383572296
AC006058.4	-3.3204270068991
CR392039.5	0
AC091932.4	0
AC004836.1	0
AC002064.4	0
FP236383.3	-0.750769214975298
AL136313.1	1.36601106119451
AC073592.10	0
AL049536.1	0
AL607033.1	1.81683696328999
AC034229.6	0
AL683826.1	0
AL356094.1	0
AP006248.5	0
AC007347.2	-3.97076141682944
AL359745.1	0
SCARNA4	-2.16234169605146
AL356481.2	-1.49819615723643
AL358154.1	-2.30781563480736
AC005329.3	-0.216101436885524
AC007182.3	0
SNORA17B	0
SNORA16A	0
AP003392.6	0
AL591030.1	2.52910865730241
SALRNA2	3.45460517765007
AC068946.1	0.70829494873261
ASAP1-IT2	0.297799872784304
AC116913.2	0
LINC01374	0
AL158835.3	0.68945822837569
AC006059.2	4.19340713155263
LINC02342	0
LINC01348	3.62020050540929
BTG3-AS1	-3.31815419408714
AJ239328.1	-2.79485259660974
AC009133.5	0
SCAANT1	-1.03675281556597
PCAT14	0.656718500021318
THRIL	-1.45626143211495
AC096587.2	0
LINC02204	-1.43010437347655
RNA5SP196	0
AC245100.8	-0.646985596962487
KCNIP4-IT1	1.36600128418229
AC134981.1	0
AL157396.1	-2.66415109674072
AL513210.2	-0.684512533358981
CCDC163	-1.00793075493161
LINC01242	0
SH3PXD2A-AS1	-0.69403270854139
AC060814.4	-1.03673619418314
SNORD3E	0
AL353747.4	-3.50420453359206
LINC02203	0
AL139035.1	0
JADRR	-0.206601267531955
PCAT5	3.18443710034015
LINC01943	6.73784103191994
LINC00251	0.00208622735354321
LINC01232	0.0145514045525269
EIF1B-AS1	-0.40288316016081
LINC01173	0
LINC00850	-1.03673619418314
AL356481.3	-0.0979384375411031
AL732314.6	-1.03676122265114
AP003304.1	0
LINC01202	-0.0377898162045061
AC243547.3	0.0195841279083876
JAKMIP2-AS1	0
PAGR1	-0.264255692991109
LINC00294	-0.804057994599496
FP671120.7	-3.93192017018648
LINC00836	-1.84777131349596
AC090114.3	0.16794425291895
GSEC	-2.12286476607323
AL355480.1	0
CPS1-IT1	0
AL121956.4	0
AC025048.6	-1.0367790539019
AC233296.1	1.25912243259161
AC017002.3	1.81679759636361
AC060814.5	-1.03673690891575
ELDR	0
AC009133.6	5.93581209291273
SNORA50D	0
AC104446.3	0
CTSLP3	-2.34986888832785
FOXCUT	1.71069895775792
AC092848.1	-0.0377898162045056
LINC00628	-1.99109342997517
CTBP1-AS	0.589543770463553
AL353658.1	0
LINC01163	5.80675101286066
AC004808.1	0
TTTY3B	0
AC002059.2	-1.03673619418314
RPS4Y2	0
MATR3	3.2442364777252
LINC00581	-3.60564358536694
AL121956.5	0
CCAT2	0
SNORD3D	0
LINC00921	0.585414137145528
AC004808.2	0
AC009065.10	0
AC092574.2	-1.03675871803936
AL078581.4	-5.06410277811007
N4BP2L2-IT2	0.131319757307253
AC005154.5	-1.03682759724108
DUX4L6	0
AC073476.5	0
AC135068.6	0
AL117327.1	-0.103659478737715
LINC01395	0
AC105749.1	3.45578396625266
TRG-AS1	-2.51503373011386
TMEM272	-2.49359831226969
AL355480.2	0
AC135068.7	0
AC006355.2	0
PTENP1-AS	-0.346404961084771
SCHLAP1	1.98545759712767
AL355480.3	0
MIR3651	0
AC112786.1	0
AC018358.1	0
LINC01127	6.01705519752783
AL355390.2	0
AC135068.8	0
NPTN-IT1	-0.806442155468079
LINC00706	0
GHET1	-0.241447871859177
AC007878.1	-0.31867503622517
LINC00934	1.44778085995934
LINC01097	0
SLFNL1-AS1	-1.82612931198169
LINC00254	0
AL132640.4	0.589367033196309
LINC02536	0
SALRNA3	-0.686719638060792
AC068724.3	0
Z69713.1	0
AC025362.1	0
LINC01338	0
LINC00997	-2.28607154059785
AC024941.2	0
HELLPAR	-0.57280202895974
NF1P9	0
AC120114.4	-4.44570492251037
ARRDC3-AS1	0.420691697669568
RASSF1-AS1	-3.08162622955413
AL049541.1	0
AC093826.2	-1.74210557805166
INE2	-0.333344831530376
ABALON	-3.76584269654348
SEPTIN14P19	-0.15409913917812
FP671120.8	0
AP003500.1	-2.49359831226969
AC107204.1	-0.716779669282054
SCARNA4	-1.95806179807067
SNHG4	-1.24943123530248
LINC01176	3.34250024168084
BLACAT1	4.85851909482587
AP001052.1	0
MIR548BB	0
PANDAR	-2.30406987479935
TGFB2-OT1	-0.922148943580693
AL049541.2	0
AC006504.7	-0.43178450029814
AC019226.1	-0.878859398695605
PISRT1	-4.39202950234426
LINC01955	0
CICP14	2.07115742754309
DNAJB5-DT	3.45460517765007
SEPSECS-AS1	-0.0674506725980349
AC112786.2	0
AC004461.3	-0.381580821551951
AC254562.3	0.9530489958257
LINC00895	0.981516520403052
AC135068.9	0
LSINCT5	0.397188868347749
AL157778.1	-0.524192659058367
AC241585.2	3.13072391541434
DBET	-1.60904822132826
AC006978.2	-0.100800559832042
AL365214.2	-1.03675517882717
SAMD12-AS1	-1.03674683089034
EBLN3P	0.706652484435837
DUX4L7	0
AP000851.2	0
LINC00538	0
RBM5-AS1	-0.688837934388273
PACRG-AS1	-1.29480250375152
MIR664A	0
AL009179.1	-0.322718084972186
ERC2-IT1	1.09502846571813
AC025614.2	0
DUX4L8	0
LINC01080	0.619034875106109
METTL14-DT	-1.67893045331106
Z84468.1	-1.03675281556597
AC241377.4	3.09654293504152
C2-AS1	0
LINC01230	-1.03677552659377
AC019226.2	0
LINC00550	-1.99112462477576
AC007383.4	0
AL355987.6	0
LINC01394	0
AL355480.4	0
AL645929.2	-2.04326664268388
LINC00602	0
MIR1291	0
AL732314.8	-2.49366023428258
LINC00891	-0.897152766907576
AC106017.2	0
SNORD38B	0
AC034186.2	0
PAUPAR	1.1333858653858
AL512506.3	3.79056107736158
GIMAP1-GIMAP5	-1.93123656996126
AC018638.8	-1.99109342997517
LINC02246	-1.00333678291823
AC233263.6	2.94569145796881
HERC2P7	-0.469379032429108
SNORA50A	0.576024983211208
LINC01144	0.942923188261704
AC007389.5	3.00761971295825
AC034228.3	0
AC073488.2	-1.03673639486838
AC073488.3	0
TRBJ1-4	0
AF067845.4	0
AL592158.1	-1.03676228659808
AC025268.1	-1.6932934590363
IGHV1-69-2	0
TMEM265	0
AP000357.2	3.73417500617972
AC100810.3	-1.21727381087541
AC006581.2	2.15599828800248
AL009031.1	-1.49174528736723
AC074387.1	2.1320972930038
AC106886.6	-1.5171803465022
Z82244.1	-1.74609195872717
AL591742.2	-0.0377898162045056
AC010507.1	-1.0367548335908
AC092807.4	-0.206023168130528
CICP19	0.57605545813317
AC006511.5	1.00505378246143
AL160408.6	0
HSP90AB4P	-0.582740592272075
LINC02815	0
AL592430.3	0
IGHV7-4-1	0
TRBJ1-3	0
OR4G3P	0
AC245187.2	0
AL137798.2	4.46613077302823
AF067845.5	0
PEG13	-2.00294703036337
TRBJ1-5	0
AC007993.3	0
AC233280.19	0
AL132671.2	0
AC119427.1	0
AC073488.4	0
AL157392.5	-4.79990236082396
AL450990.1	0
CYP3A51P	0
AC058822.1	3.27553251519375
AC073488.5	0
AC073488.6	0
CYP3A7-CYP3A51P	0
AC140479.4	0
AC073488.7	0
DPRXP3	0.294033120990876
AL451007.2	0
TRBJ1-1	0
MTND1P7	0
AC134503.1	0
AC010507.2	0
AC073488.8	0
AC100797.5	0
AC104073.4	-1.75454826031315
AL358472.4	-1.2920486243898
AL392083.1	-1.99109342997517
AC016588.2	-0.267384067098744
AL109920.3	0
AL133461.1	3.27386429515642
AC092299.1	-3.84978236177975
AC092811.1	4.8578663670574
TEX13D	-1.03675281556597
TRBJ1-2	0
TRBD1	0
AL356095.3	-3.06160702879929
AC074099.1	0
WASH5P	-1.22616807905251
AL109837.2	0
TRBV25-1	0
AC073488.9	0
FKBP1AP4	0
LINC01002	0.604278583701231
CLUHP10	0.00208622735354201
IGHD3OR15-3A	0
AC110491.3	0
AC092192.1	-3.99357986539485
AC008993.1	-2.61392767706011
AC068733.3	-0.172698920292991
AL133516.1	-1.03675871803936
AC215522.2	1.16436803027653
FAM138F	0
IGHD2OR15-2A	0
IGHV3-69-1	0
Z82244.2	-2.66724892570517
ADORA3	1.38542030231403
MRPL57P8	0
IGHV3-64D	0
IGHV5-10-1	0
AC073488.10	0
AC245519.2	0
AC129915.3	0
AC073488.11	0
AC104333.4	0
PGR-AS1	0
AC073539.7	0
AC243829.7	0
AL021920.3	0
AC093323.3	0.379169330814881
DUXB	0
AC026950.2	0
AL358790.1	-0.700881615387096
TRBJ1-6	0
AC140479.5	0
AL157888.1	-1.03674444258788
AC090164.4	0
AC008993.2	-0.10007834288479
AL512428.1	0
AC008993.3	0
TEX13C	2.36076508295739
AC000035.1	-1.0367416485415
FRG1CP	1.57164199953102
AC009971.1	0.206823849721147
AP000787.3	0
AC068544.2	-1.03673619418314
AC004554.2	2.17402488300189
FRG2EP	0
AL590644.1	0
AL359834.1	0.576055458133169
RHOXF1P2	0
BISPR	-0.43289118304841
AL137790.2	0
AC093591.3	-2.04893119671669
AC003992.1	0
AC084035.1	-1.03674757384657
AC012560.2	2.42804368508201
AL356118.1	0
AL157815.1	2.10720058428946
FRG1DP	-3.02580387837968
C1orf232	0
Z98752.4	-0.100809830240347
AC095038.3	2.42804368508201
TMEM275	-4.44570492251037
AC027045.2	0
AL627171.4	-1.30244077545989
PTMAP12	-1.03676186600281
AL358215.2	-3.63448573609154
AC009975.1	0
DUX4L33	0
AL162727.3	-1.03673690891575
AL353651.2	-1.03673690891575
AC107398.4	0
AL513321.2	-1.66736823414583
Z98883.1	-1.03677241429349
AC007241.2	-1.03676865565957
DUX4L35	2.25113199160058
AC108724.2	0
Z83818.2	0
AC091769.2	-2.66477664295341
LINC02746	0
AC107068.2	-0.204454561825528
CFTRP2	0
AC136428.4	-0.0377898162045056
AC010424.3	-1.03673690891575
RHOXF1P3	-1.15793052176777
DUX4L34	0
AC004706.3	2.7633490698098
TRBV7-2	0
AC004784.1	0
AC140481.4	0
AC018558.5	0
PCMTD1P7	0
AC063952.4	0
AC008537.4	-1.50601665428532
AL583852.1	0
PRNCR1	-1.01095092605891
AC026108.1	0
AP001005.3	0
AGGF1P10	-2.66519272861282
AC141257.3	0
LINC02034	0
PCBP2-OT1	-1.21541314699533
AC110994.3	-1.03674637999214
AC055839.1	0.111362036709938
AC099753.1	-0.259997445867047
AL031777.2	-3.12016195504493
PDCL3P2	-2.89002544056291
AL356737.1	-1.15087074732835
AC215524.1	-1.03673690891575
FRG1EP	-3.33615597117217
MPP7-DT	-2.63068152555228
AL162456.1	-0.750043148066178
AC009975.2	-2.77974258326453
LINC02635	-2.09669779164207
AL450426.1	-1.27709974466474
AC007221.1	0
CDC27P3	0
AL589826.2	0
AL139353.3	-1.72925831658921
DUX4L37	-1.03675281556597
FRG1GP	-4.07344929501045
AC027045.3	-0.538999913075986
AC009242.1	-2.06513954966423
AC022596.2	-2.63069039697014
LINC01988	-1.03673871520882
KLF18	0
AL669831.5	0
AC008038.1	-1.31130015942834
AC097655.1	0
AL391597.1	0
AC103703.1	-0.31104717010227
FRG1FP	0
GTF2IP12	-0.577447279584713
LINC01668	0
LINC02456	-2.66508719854136
AL390862.1	0
AC010653.3	0
AC009234.1	0
AC215522.3	-1.03675281556597
TRBV6-2	0
AL353759.1	0.291209328148933
AC133561.4	0
DUX4L32	0
LBHD2	0
AL158175.1	-4.7887719808245
AL157931.2	1.63685892045502
AC015978.2	0
AL137077.2	1.05332428589005
LINC02498	0
AC026634.2	-1.9911261911873
CENPVL2	0
FP565171.1	0
AL731555.1	1.66074733503384
AL159152.1	-2.66518204645072
AL132857.2	1.3706182404117
BMS1P21	0
AC010642.2	0.15833542474864
AC011451.3	-0.467715542368302
AC141257.4	0
AC004949.1	-5.57662247052241
AC009951.5	-1.03676865565957
HYMAI	-2.35592013604065
RARRES2P11	0
AC022726.2	0
MIR1297	0
AC009403.2	1.38495724245401
AL445984.1	0
MTND2P41	0
AC006453.2	0
AC021753.1	-1.03673690891575
AL161637.2	0
AC006207.1	2.54551703941303
LINC02666	1.31862883753023
AL049767.1	0
AP000550.3	0
MIR548AU	0
AC137936.1	-5.06406870416839
AC068631.3	-0.505862564764443
MIR3120	0
IQCJ-SCHIP1	2.00583535424792
AC116353.5	2.43447200408469
AC068620.3	-1.48256537825372
AC012564.1	0
MIR665	0
MIR4521	0
AL390726.5	0
AC012507.3	0
MIR203B	0
AL590396.2	4.03764371214771
AC140479.6	-1.03673690891575
MIR382	0
MIR548D1	0
AL590396.3	0
AC007920.2	-1.34447748911361
AC103706.2	0
BX119927.1	-1.03673690891575
MIR6767	0
AC116565.1	-1.03676253541381
MIR2052	0
AC104452.1	-1.04750549748763
MIR1243	0
IGHVII-43-1	0
AC006453.3	3.28979033929552
AC103706.3	-1.03675281556597
C13orf46	-0.694700528553586
MIR1206	0
AC092329.3	-1.03675359931209
AC010149.2	0
MIR1246	0
MIR4434	0
AL353572.3	-4.44570492251037
MIR941-1	0
MIR1255B1	0
AC001226.2	-2.83807230971067
AC106858.1	0
MIR1322	0
AL773545.4	0
MIR642B	0
AC130466.1	-0.206652608148678
AC006453.4	0
LINC02537	0
AC068205.1	0
MIR302F	0
AC006160.2	0
AC007218.2	0
MIR4433A	0
MIR3199-2	0
SPRR5	0
AC068547.1	-0.437039144410048
AC099654.5	0
CYP2C23P	0
AL590556.2	0
AC139493.2	-3.10662181624958
AC074141.1	1.41786369301221
MIR550B1	0
MIR1245B	0
AC019257.8	1.53042101325425
AC007529.2	0
MIR384	0
MEP1AP1	0
CCDC201	-0.0377997856390236
AC084854.1	0
AC008687.7	0
AL022100.2	-1.03674690175382
AC068792.2	0
AP001184.1	0
AC007491.1	0
AC242022.1	4.32176428676603
AC012671.1	0
AL356234.3	3.28462509640863
FAM237B	0
TEX54	-1.0367572396325
AC005524.1	-2.69877611796674
AC244205.2	0
AC106041.1	0
AC138649.5	0
ABBA01010928.1	0
MIR4275	0
MIR3914-2	0
MIR376C	0
MIR7978	0
AC013268.4	0
AC011460.1	0
AC093277.1	0
SMIM33	-1.03673639486838
MIR524	0
AL096870.3	0
AC011850.1	0
RN7SK	0
AP005212.4	-1.44773679602914
MIR4256	0
TEX52	-0.0378265802595408
MIR4272	0
AF207955.1	0
MIR4520-2	0
AC073869.3	0
LINC02183	0
OR5AK4P	0
MTND6P29	0
AC017104.4	-1.96087112771838
AC021989.1	0
LINC02357	-1.03674690175382
AL831711.1	2.1798261025537
MIR103B2	0
AC019117.4	7.50422907487385
CTXND2	0
MIR6860	0
MIR6841	0
FAM240B	1.36850916601265
MIR518D	0
MIR7977	0
MIR4536-1	0
MIR219B	0
AL358790.2	0
AC090582.1	-1.99110413926477
AC093726.3	0
MIR3119-1	0
AC068205.2	-0.0619461636362602
AC241584.2	0
MIR4320	0
AC127502.3	-1.44448119179835
MIR6511B2	0
AL160396.1	0
PFN5P	0
MIR3910-2	0
AL021368.4	-0.421217008343276
AL392088.2	0
AC074194.2	-0.786907485406298
Z97988.2	0
MIR3977	0
AL592295.3	-0.100800559832042
CFAP97D2	-5.52088254537422
MIR451B	0
AC007603.3	-1.03673690891575
AC000095.2	0
ABBA01000933.1	0
AL606804.2	0
FO624990.1	0
AC144835.1	0
AC087521.4	0
AC011591.2	0
AL590396.4	0
CNTNAP3C	-2.01854911677572
MIR3688-2	0
AL807742.1	-0.188868946597052
AC024614.3	0
AC108477.1	0
AL138694.1	-1.06090296967257
MIR4524A	0
MIR4659B	0
AC069503.4	-1.03673690891575
AC068631.4	0
AC090952.2	-1.03675600319659
AC068205.3	-3.49891387286273
MIR7515	0
AC114737.4	3.78473147072691
AC004381.3	-2.0489593473973
AL807740.1	0
AC087821.2	0
AC005394.2	1.77390674596289
AL121759.2	0
MIR548A1HG	-1.03675666345347
MIR3662	-1.03673690891575
AL590627.3	-1.03675249961795
AP000756.2	0
AC008703.1	-1.03673690891575
AL451062.3	0
AC087280.2	0.206730121250183
MIR1910	-1.99109342997517
AC024614.4	-1.03675755893185
AC024933.2	0
MIR6874	0
MIR4278	0
AF001550.2	-1.03673690891575
LINC02452	-0.31705892640765
AC109462.3	0
SMBD1P	0
AC006453.5	-1.99109342997517
CCDC195	0
AC099654.6	0
AC108867.1	0
RNA5SP532	0
CSNKA2IP	0
MIR1321	0
LINC01958	0
AC000029.2	0
SPEM3	0
LINC01260	0
MIR499B	0
AL139128.2	0
AC018688.2	0
GPR141BP	-1.41024114467555
AL136985.3	-1.71033821341085
Z99571.1	0
MIR486-2	0
AC009950.2	0
AC015819.4	0
AC244258.1	-3.88490304157348
MIR523	0
MTND1P37	0
AC087565.2	0
AC011139.1	-1.0367660827425
AC009804.2	0
MIR550B2	0
AC008505.1	-1.06813398825344
HSFX4	0
AC244452.3	0.162983263610717
MIR4454	0
MIR3130-1	0
MIR6863	0
FAM240A	-0.0377898162045059
MIR6828	0
MIR1279	0
MIR6079	0
AC002511.3	0
AL512380.2	1.9056614519211
MTND4LP32	0
AC068205.4	0
MIR3529	0
FAM95C	-4.60218650405035
MIR4501	0
AP000843.2	0
MIR518C	0
AC017104.5	-0.0377898162045056
MIR7153	0
MIR6086	0
ZNF511-PRAP1	0
MIR3160-2	0
AC079118.2	0
AC006509.3	0.00208622735354201
LINC01902	-0.707033427827316
AC006974.1	0
MIR5681B	0
MIR7157	0
MIR1302-1	0
AC083799.2	0
AC137936.2	0
MIR3975	0
AC020915.5	4.21874460871543
LITAFD	-1.57455708782876
AC005144.1	0
LINC02775	0.41415695573386
AF111167.3	0
MIR3150A	0
MIR3926-2	0
OR11J7P	0
AC005622.1	1.34003755192666
PRRT1B	-1.03677213142204
AL357374.1	0
TCAF2C	0
AL035685.1	-2.38293521381084
MIR4317	0
MIR374C	0
AC007064.4	0
AC021072.1	0
AC073264.3	-3.56995072121932
AC005972.3	-1.03674555231969
MIR520F	0
BX005040.4	-1.03680201529079
OASL2P	0
ABBA01000935.2	-1.03678610903705
AC079950.2	0
BX088723.1	0
AC099654.7	0
AC007161.3	0.305707338476172
MIR2054	0
SNORD98	0
LINC02341	0
AC023245.3	0
MIR376B	0
MIR3158-2	0
AC139491.6	-1.0367692211084
MIR376A2	0
IGHVIII-44	0
AC098650.1	-2.31347155016493
AC009075.3	0
AC243725.1	0
C19orf85	0
ABBA01031658.1	0
MIR4773-2	0
AC245369.2	0
MIR4251	0
AL157371.2	-1.99109342997517
AL358434.1	-1.0367416485415
AC100810.6	0
MTND5P42	0
AL160035.1	0
AC098484.3	0.129292317863692
SULT6B2P	0
AC007326.3	0
AC007222.1	0
GKN3P	0
AC092471.2	0
MIR376A1	0
MIR4430	0
ABBA01031669.1	0
FAM236C	0
FAM169B	-1.03676693418894
MIR1295B	0
BX276092.9	1.03575469612423
AP003399.1	0
AC116353.6	0.916862576205312
MIR4302	0
MIR338	0
OR4C48P	0
IGHVII-30-21	0
AL031056.2	-1.2264534779451
MIR4662A	0
TMEM274P	-1.03675281556597
MIR103B1	0
CUPIN1P	0
MIR7973-2	0
MIR924	0
MIR5683	0
AC007036.4	0
MIR6759	0
MIR4328	0
