GO	[-6.20 -0.49]	[-0.49 -0.23]	[-0.23 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.17]	[0.17 0.35]	[0.35 0.73]	[0.73 7.26]
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN	0.523	-0.876	-1.361	0.523	-1.361	1.895	-2.440	-0.301	-0.689	0.997	2.747
GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN	-0.633	-1.249	-1.854	-1.529	0.430	1.027	-1.249	-0.372	0.552	2.182	2.753
GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_DN GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_DN	2.774	-0.742	-0.583	-2.438	-0.343	0.263	0.352	-1.406	0.263	-0.583	3.398
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_DN	-0.317	-1.061	-4.271	-0.417	-0.417	1.280	-0.685	-0.317	0.377	1.716	2.207
GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN	0.752	-0.317	-0.685	-2.242	-0.858	-2.651	0.286	-0.317	0.911	1.280	3.076
GSE30083_SP2_VS_SP3_THYMOCYTE_DN GSE30083_SP2_VS_SP3_THYMOCYTE_DN	0.464	-0.437	-0.437	0.271	-0.562	-0.562	-3.178	-0.711	-0.437	1.237	4.722
GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_UP	2.134	-0.822	-0.822	-0.822	0.600	1.594	-1.048	-1.636	-1.636	0.463	2.124
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN	0.982	-0.285	-0.379	-1.487	-2.143	-2.143	-0.379	-0.494	1.167	1.824	2.066
GSE2706_UNSTIM_VS_2H_LPS_DC_DN GSE2706_UNSTIM_VS_2H_LPS_DC_DN	-1.444	0.269	-0.582	-0.746	0.605	-1.444	-2.127	0.754	0.269	2.314	2.597
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP	-1.837	-1.259	-1.528	1.324	-0.659	-0.398	-0.398	0.637	-0.659	1.538	3.154
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_UP GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_UP	-1.569	-0.539	-1.297	-0.539	1.087	-1.883	-0.858	0.485	1.490	0.610	3.076
GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_DN GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_DN	0.579	-0.760	-1.299	-1.661	-1.299	2.290	-1.299	0.579	-0.291	0.750	2.281
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP	1.238	0.318	-0.284	-1.321	-1.321	0.424	-1.975	-0.844	-0.509	0.855	3.857
GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-0.398	1.048	-2.117	-1.731	1.048	0.692	-1.123	0.417	-1.123	0.310	2.903
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_DN GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_DN	-0.888	0.464	-0.562	-0.711	-1.095	-2.292	-0.711	-0.334	2.156	1.237	2.700
KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_UP KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_UP	0.396	-0.828	0.637	1.538	-0.659	-3.062	-1.259	0.396	0.783	-0.828	2.549
GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_DN GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_DN	0.552	-1.249	-1.009	-1.249	-0.372	-0.633	-1.854	1.916	0.552	0.552	3.069
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN	2.017	0.301	-0.659	-0.398	-0.659	-2.598	-1.027	-1.027	0.637	0.637	2.843
GSE15733_BM_VS_SPLEEN_MEMORY_CD4_TCELL_UP GSE15733_BM_VS_SPLEEN_MEMORY_CD4_TCELL_UP	0.406	0.406	-1.815	-1.507	-0.388	-0.388	-2.167	0.309	0.798	1.146	3.193
GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	0.350	0.264	-3.207	-0.342	-1.952	1.216	-0.447	-0.573	0.572	0.708	2.665
GSE360_CTRL_VS_T_GONDII_DC_DN GSE360_CTRL_VS_T_GONDII_DC_DN	0.416	-0.285	-1.487	-0.994	-0.799	-0.994	-1.222	-0.285	1.824	0.664	3.564
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP	0.485	-1.297	-0.417	-1.569	-0.417	-1.569	-0.858	-0.317	1.280	2.218	2.207
GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP	0.474	-0.550	0.278	-0.550	-1.906	-2.679	-0.427	1.466	0.737	0.278	2.735
GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP	0.278	0.474	-3.149	-1.906	-0.698	-0.427	0.474	-0.325	1.258	0.894	2.176
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN	-1.096	0.380	-0.421	-0.317	-0.547	-3.315	-0.882	0.621	0.768	1.537	2.285
GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_UP GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_UP	0.406	-0.505	-1.241	-1.815	-0.388	2.046	-0.505	-1.507	0.650	0.309	2.880
GSE360_CTRL_VS_L_DONOVANI_DC_DN GSE360_CTRL_VS_L_DONOVANI_DC_DN	0.678	-1.467	-0.621	-0.621	-0.978	-0.784	-1.204	-0.278	0.426	3.287	2.096
GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	-0.820	-0.382	-1.026	-0.646	-0.501	-1.877	-1.268	1.201	1.411	1.411	2.140
GSE360_CTRL_VS_L_MAJOR_DC_DN GSE360_CTRL_VS_L_MAJOR_DC_DN	0.556	-0.961	0.334	-0.608	-0.961	-1.186	-1.446	-0.473	0.334	3.328	2.127
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_DN GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_DN	-1.593	-1.061	-0.401	0.301	-0.524	-1.925	0.399	2.963	0.301	0.301	2.077
GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP	0.598	-0.502	-2.667	-1.756	0.458	0.598	-0.502	-0.868	0.458	1.380	2.182
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP	-0.784	-0.978	-0.784	-0.784	-1.770	-1.204	0.426	1.187	1.187	1.187	2.366
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN	1.158	0.357	-0.806	-0.621	0.476	-0.621	-1.613	-1.613	1.158	-0.621	3.118
GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_DN GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_DN	0.707	-0.375	-0.829	-0.276	0.327	-1.045	-1.300	-0.647	-1.300	1.987	3.194
GSE3039_CD4_TCELL_VS_B2_BCELL_UP GSE3039_CD4_TCELL_VS_B2_BCELL_UP	-0.293	0.309	-0.505	-0.388	-2.571	-2.167	0.520	-0.293	0.520	1.346	2.583
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	2.427	-0.334	-0.888	-1.335	-1.335	-0.711	0.464	-1.095	-0.334	1.049	2.146
GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN GSE3920_IFNA_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN	0.285	0.285	-0.318	0.498	-2.076	-2.495	-0.425	0.498	-0.557	1.835	2.090
GSE360_CTRL_VS_M_TUBERCULOSIS_DC_DN GSE360_CTRL_VS_M_TUBERCULOSIS_DC_DN	-0.441	-0.334	-0.913	-0.571	-1.132	-1.386	-0.441	-0.571	0.737	1.966	3.440
GSE8835_CD4_VS_CD8_TCELL_DN GSE8835_CD4_VS_CD8_TCELL_DN	1.167	-0.799	-2.143	-0.994	0.532	0.982	-0.285	-0.799	-1.222	0.814	2.334
