,max pipeline,iAnalyzeR
PUSL1,0.0965534753728,-4.28588328731623
SLC25A28,-0.0693823831097,-2.7483640924954105
ZC3H4,-0.14786918692,-1.7471412972127398
ZNF415,-0.0507675820399,-0.34891105772487396
RAD21L1,-0.0360533815144,-0.124311640124911
HSPB9,-0.0230992034084,0.140961606789421
RNF38,0.0402452811975,-0.0858917064667485
TXLNA,0.0813875397689,2.25474048845721
KLF12,-0.0558617979653,-0.0210638755031267
DCAF15,0.0210365318196,-2.8175956759863503
IFIH1,0.0211872499008,-2.3910870939630295
ZNF77,0.00599294980099,-1.61512172403392
HERC3,-0.0481899492583,-0.6502947135251099
AFP,-0.0239889432441,0.45014004268804403
GAS2,0.072827409666,-1.5972514116839498
RNF34,0.0290014640962,-2.10948783074828
HP1BP3,-0.0214259523472,-0.0593047240562588
SIX5,0.038673544038,0.9020009662518829
LZTR1,-0.127583250835,0.477472314148279
NAIP,0.0596370934621,-2.63546576685029
HBS1L,0.000100077514999,-1.31062293235077
ZNF83,-0.0952865524122,1.6810214489526498
RARG,0.0160003009487,0.0464506648837219
CALN1,-0.0468427608616,-0.8267996187317991
TLR3,0.0112103154322,-2.22861115889467
HMX1,-0.000655064677047,-0.69327618157733
BCL7A,-0.0464365164428,0.328076912771023
SETD4,-0.00590334930345,0.440920566161299
WIPF3,0.0160664635026,-0.0366982446532943
ANP32E,0.0236598303107,0.701699815043116
ZNF461,-0.0802468072725,2.8572636398757005
DES,-0.0813463696925,-1.9925438006611398
SPRTN,0.0213985951234,-2.2149700634519602
GALC,-0.0001848718849,1.59146303267827
KYNU,-0.0757876977496,0.267652450610653
EDNRB,-0.0219777873379,-1.17120480137242
KL,-0.0713014457325,-4.33677905149757
PABPN1,-0.0139362831617,-2.02560642980347
SCTR,-0.0044975651716,-0.117279590406538
RCC1,-0.032812084838,-2.67000533352296
OR7G3,-0.104215531325,-0.634264184187975
BARHL2,0.0710573429103,-1.99335928582728
DDIT3,0.00316169544181,-1.2353090221624399
FAM174A,-0.0787271982863,-1.0675600403848
DDN,0.00208000093579,-1.12973865372315
ADAM12,-0.00429669370537,-1.7109343067729499
PPM1E,-0.0589929249538,-3.02111295285792
OR4C16,-0.091521075355,-0.21916504982632198
TCP11L2,-0.0359855403383,-0.7788736332736729
FBXO21,0.0169438723515,-0.8821299442049109
ABHD17A,0.208494168411,-2.6070632421789197
MMP7,0.000759597161024,-0.50323034743886
XXYLT1,-0.0910379027289,-0.968538145581358
ZP1,-0.0712035611952,-1.96097245299932
LOXL2,-0.0037190884794,-0.183701424196099
TMSB10,-0.0171065984274,-1.07873539674184
HMGN2,-0.111125854126,-1.9477947252415901
MRPL23,0.0277303734677,1.12186554458679
NAA16,0.0831145258189,-0.815496309744869
SELENBP1,0.0950828378491,-2.1117227033095
SEMA3B,-0.110884220115,-2.55430401257266
GHRHR,0.0146408816817,0.277837547744164
VWF,0.0599578852177,5.04734114929916
TMEM235,-0.0150652991626,-0.7694385852741641
AMHR2,-0.0508665234899,-1.24777233283991
PRSS1,-0.140867770627,-1.5567679833942198
PNRC2,0.0411149967056,-2.7430430786158104
DYSF,0.047688964871,-0.0329852419257529
LIN7A,0.0446012707991,-0.843690804050124
KHNYN,-0.0716455217548,-2.7121477239712406
PIK3R1,0.0446522320714,-0.135297343376191
TMEM258,0.00750717297378,-3.05317509447104
PADI4,-0.0477947646773,0.30193841497817897
TFAM,0.15157163114,-2.14584367082051
AGPAT2,-0.00436808990692,-1.02954409138303
ARID5B,-0.00833262464867,-0.45437450354985404
CACNG1,0.0171308132294,-0.9130161603329079
DPYD,0.0268023006984,0.89448495933504
FAIM2,-0.0389430328277,1.42101003012423
FLVCR2,0.000128911925679,-0.15190463278820301
MRPL45,0.0248730322173,-2.22934449654787
HHIP,-0.021765112032,-3.34026803757745
ISL2,0.0299913241012,-2.65260961217215
PPP2R1A,-0.304218890934,-0.0642763745507106
SYT15,-0.00432457816327,-1.1726166710525299
LMF2,0.0792953462404,3.4150144002892797
OR4N4,-0.197780988467,-2.9813538201646
CRYBA2,-0.0360824645356,0.8308670234644989
GHDC,0.0139718457403,-3.38957520633835
CMC1,0.0562282560088,-1.0661122894473298
CREBZF,-0.00873435741906,-0.0381830870989527
CDC123,-0.0688586366719,-0.763853168802028
LOC388282,-0.00985849446348,-1.8161534194125
ZCCHC24,0.0477041650775,0.0916315542326964
MGAT1,-0.00885124060086,-0.160267366386454
MST1,0.0185695165421,-0.517564141910943
BMP6,0.0080315284146,-2.22606941265414
GML,0.100373682331,-0.12127526134976899
TMEM229B,-0.135660764125,-1.70443301269551
GSTZ1,0.0275564672203,-1.4335073137427898
ASPM,0.184025546405,-1.25264374437895
RPL39L,0.0740891803907,-0.893957268721436
LAIR1,-0.0347767304955,-1.36800563730678
PHACTR4,0.0270680841514,-4.54929808237674
ANKRD17,0.0266055567728,-1.44688904583022
TEX37,-0.0717618765973,0.0842285522412616
TAC3,-0.0159446157149,-1.9155481937349998
LBR,0.0177923493345,-2.36875425510752
MSH2,0.142873238825,-2.09906006408245
ENTPD4,0.0201872716642,-1.40417115789476
MC3R,-0.119536701885,-0.615961814816697
TAF1C,-0.0346085325164,-3.5052379793915804
CYHR1,-0.0836252686499,-1.89578926314665
NME9,-0.0521732024041,-1.06310441705146
CYP4F8,0.0149911370776,-1.28082650232777
TRMT6,-0.0465499348936,0.10728440990781501
ZNF281,-0.136741667444,-0.0319499554124522
HSPA1L,-0.00242314032933,-3.01422968928761
TTR,0.0842062541522,0.91531762508663
ATP2A1,0.0700917337602,0.12248794415161099
LCE4A,0.134285837821,-0.448987019310633
IL2RA,-0.0539623715699,-1.3771536972465601
NLRP9,-0.134142629491,-4.64534894716335
FAR1,-0.121358383122,-0.4379311183592871
GABARAPL1,-0.0484550967697,-2.74322798618078
ITGA2B,-0.0911416549119,-1.8137537448132899
PDP1,0.0498107164047,-0.44091532198880107
AKAP4,0.00872376220404,-6.20232885172519
GUCD1,0.00107869769887,-2.05257603318023
FN1,0.0249564312362,-3.2896705059620204
KCNH4,0.0124067947639,-2.5477867872168702
NRK,-0.0482272423514,-1.3343037160863997
PURG,0.149729310817,-3.5834190190807003
HIST1H4K,-0.0277054324458,-0.615144455225671
PRPF39,0.0138159591751,-3.0398495154395
CCL25,-0.0638855918476,-0.27724641056594396
ELOVL3,0.0218683160565,1.3042096375366499
PDE3A,0.0617121493559,-1.68215277429945
TOE1,0.09558446895,-1.82034461281562
NKX6-1,-0.0899875021582,0.130163799852141
KLC1,-0.0506058295699,-1.4547987008690102
METTL7A,0.0289012957435,1.77155367103555
PITPNM3,-0.0862587537375,-0.228008150746589
ICT1,-0.043120392377,-1.4769148719181002
IGJ,-0.0238064803079,-2.47304174804975
NBEA,0.00364374900133,1.47484402735596
KLK3,-0.0544328409016,0.142186536835466
B3GALT5,-0.0955139201092,-4.43272330709084
GRPEL2,-0.0158654465942,-0.48238064009050197
HKR1,0.037323340969,-0.268109583040112
IFT43,-0.0960806407165,-1.46945858539091
LOC339862,-0.0645997123249,-0.0175756163686428
LRP1B,0.0520131137844,0.426967347250765
ST3GAL2,-0.0223962343609,0.0410981738076115
PPP2R5B,0.0185006587606,2.58374775167326
TNFAIP8L1,0.0726522303043,4.29598018357758
UNC80,0.034622601593,-2.1629269421667
UTY,-0.00631892774998,-0.514099012513147
FUT2,0.00303593978737,-2.9078817988072596
CMC4,-0.0359777565018,1.58156222980975
MAGEE2,-0.0676422501445,-1.57627714763244
FAM120AOS,0.000906422295811,-3.01282806029714
CLDN5,-0.0544597149442,-1.6763015758786801
FOXO3,-0.0697771603427,-1.36863722960698
DUSP26,-0.032603529555,-1.5791217881747401
FBXL21,0.00940329543059,-2.1261671292215
IRF9,0.102955866738,-3.32472020236398
MYCN,0.0698090348878,0.22633639610881798
PLGRKT,0.00682050434779,-1.4459309680106203
RESP18,0.0219439010673,-0.19334816258344698
SNX17,0.064181704114,-0.95453360090256
TG,-0.0354004648126,-2.64000254744706
CPSF7,0.0927554737457,-0.879830309968414
UBL4A,0.0158796075678,-0.675641591514463
UNC13A,-0.0346785225476,-1.21734116131875
TGS1,0.0192411449852,-3.86701291857729
COIL,-0.11261925534,-2.3261965516610403
DRAP1,-0.0194957742732,-2.5814699756112205
RNMT,0.0390651167477,-0.392349764161378
CAPN2,0.0341531309482,1.9626306181098798
ZDHHC8,-0.0857579786868,-1.08136525796272
ASB5,-0.0365204603476,-2.61636854668542
INSC,0.0507615964188,-3.70036304916784
KPNA1,-0.0422649883292,-0.6502947135251109
TDRD10,0.000486466037437,0.0894804168916752
UTP18,-0.033675603112,-2.18077278290402
ZNF761,0.0250759858837,0.24167068382019397
LCT,0.168998219239,-1.82131254769308
DCLRE1B,-0.0976014145712,-0.664384525149485
C12orf77,0.0918215590234,-2.08312024798985
RGL2,-0.146803735446,0.5290378984559
CNOT6,-0.0419203116916,-0.31458461490500605
GLO1,0.0395769267817,-1.25261055403299
IFNK,-0.023149211507,-1.63147382531309
OGDHL,0.00977757063116,0.132047214813604
ATF7IP,-0.206028601139,0.618188983630981
SYTL2,-0.0583363197436,-0.307464285172566
CLDN18,-0.0894531867536,0.0877148689376794
UBE2D2,-0.0156055419782,1.4083175865421298
ZNF292,0.154678990912,0.33674504707959896
KLF11,0.0859540675464,-0.664795543538534
ATP2B2,0.0150090564043,-0.31049724785612
MAP1LC3A,0.0404553780301,-1.26239540489694
C18orf32,-0.0638675990019,-2.83820998334134
ALPP,-0.000910731972506,-1.23162105892715
CTNND1,-0.0108272027161,1.11327797268273
FOXP1,0.00683914737743,-1.9399359908235903
NR1H3,-0.115855697659,-1.5493246334689599
C8orf74,-0.0083567743812,-1.59673240911795
RDH13,0.0987068095901,0.8428217625064179
TH,0.00221252680331,-0.460972925996571
CNOT8,-0.0295446240522,-2.51159369562859
TIE1,-0.0699490580009,-1.46188665407139
LMO3,0.0342571826782,-2.13818129626743
MYRIP,-0.0510833364021,-3.4658871792182304
C7orf73,-0.0389181109651,-0.24582753592267104
NCR3LG1,-0.000694754502726,-1.1445468941061998
TEF,-0.0617758432119,-1.26561144961656
DUSP16,0.051945798748,-0.840643925093785
STX2,0.0829259823408,-1.4980741467692802
TRIAP1,-0.100168029886,-0.7283543144837521
ABCD1,-0.029623865376,-4.00150475465978
COL4A1,-0.00358804130003,-2.02958920874895
FBXL15,-0.019882216433,0.463032510570195
DNAJC6,-0.0140822095545,-1.9577733340346102
DCAF7,-0.0134857956555,-3.0519877234524397
ETNPPL,0.101175270685,-0.602382943579356
TNFSF14,0.0297807752894,-1.21941019532229
GPR182,-0.141087500294,-1.49510204008966
RPS3A,-0.0405915972667,-1.0635944184053299
C12orf57,-0.0645719602098,-4.980470968360581
C3orf35,-0.0267867651957,-0.731243551711005
TNFSF10,-0.0529492423617,2.28513421865677
ATP2C2,-0.0721077816998,-1.95365735510436
OR4F17,0.0490695600497,-2.9849599754435
RPLP2,0.0578892803422,0.40172172322182903
TAF15,0.139901102976,0.24952044564522602
SLC17A8,-0.0753271683469,-1.00608356768929
GJB1,0.0361193574473,1.5161134919899397
SLC1A6,-0.0272950045969,-1.9297832010239597
C16orf70,0.0664318100404,-1.08631590378591
SPATC1,-0.0602706085808,-1.67075108111817
B4GALT2,-0.0408318895888,-0.702203993543475
TRAF7,-0.0188078904994,-0.324666675783955
ATF2,-0.0476939081018,-0.7423421008143459
EFNA2,-0.0289826697854,-1.94988732334418
SSX4,-0.0403435884482,-0.13990474025687502
IL7,0.121801291283,1.62520485585682
PPP2R5E,0.0376190713761,-1.115377437593
SNCB,-0.0402395148406,0.258045924229167
TBCK,0.0781545777379,-0.5606395003226989
C1orf234,0.0842989247644,-1.5197799518945398
CXorf40A,0.0181340837658,-0.780515156393439
SCGB2B2,0.000419762957368,-1.50299995068499
MPP7,-0.0136529048815,-0.7380099748202109
TMC2,-0.0588954713487,-1.604364284428
ZNF566,-0.0659316174737,-2.1371678818271898
ZNF668,-0.0886270664513,-0.850700927524532
CCL7,-0.0409678166392,-4.66311875388269
NEIL2,0.0579788856576,-2.98026018984151
RBMXL1,-0.0472169043701,1.10058830270273
SLC29A1,0.451731455357,-3.6362126059300004
APP,0.029220601134,-0.114175693915441
CASC1,-0.0536424513846,-0.847621429605377
GKAP1,0.0850960424907,-3.84385582227803
ZNF273,-0.0811601378631,-2.0544951640289
MAB21L1,-0.0270446983224,-2.1842980518153103
PTPN5,0.0591183327445,-2.83903570774521
SOX14,0.0823578565655,-3.87213082439216
C5orf51,0.0517376554409,-2.6378013717891
KIAA1467,-0.0205417832042,-0.0847148505430836
DDOST,0.0595345274918,-0.8007161704756479
KCTD8,-0.0797112388358,-1.4642712996738503
AADACL4,0.0252223337879,-1.25419058723872
ARPC4,-0.137676070118,-0.23449347937297102
RWDD4,0.0630641096738,-0.9287605284831729
ETFB,-0.101867850771,-2.93956308951128
PRM2,-0.0159547961271,-2.8060013811772
METTL5,0.0583393991921,-0.0416778173587194
S1PR3,0.143812748984,0.0863931485374557
TSPYL6,-0.196435428548,-0.183835365612407
ZSWIM6,-0.0145920821676,0.185447709793799
GDAP1L1,0.0538505044003,-1.6947121205631999
HES6,-0.0331387284914,-1.06896164486728
OXER1,0.0223485437441,-0.125443560216885
RWDD3,-0.0161573401544,-1.6369679585516999
SGCG,0.0600354924649,0.931706952620662
RGS20,0.0454182235769,-0.49807823521814293
MBNL3,0.00553732947358,-0.43991913828849005
CPD,0.549039319521,-1.32069265660903
NR0B1,-0.0496301802762,1.45042833953071
C1orf210,0.141983293869,-1.57276329427988
CECR6,-0.0555196542786,-0.731925349105763
PIANP,-0.0220434880967,-0.5962107643685121
ZBTB34,-0.0385863806798,-0.9371128905990059
GRIA2,0.0513617588942,-1.0373980364454
SRSF10,0.0650208071727,-2.79927129529129
DDX49,-0.0312744845525,-2.83294464959525
MMP24,-0.0601380264163,-0.0841274805296965
SLC25A4,0.0280150813822,-2.98752657662377
SNX10,-0.0751143684296,-0.972347706260668
VLDLR,-0.0148820826555,-2.0552795560091104
MAF,-0.0336217981646,-0.561124847220554
PCBD2,0.0891929378664,-0.261923920443875
S100A2,0.0192161948237,-1.78779823727505
CHCHD2,0.0156167140467,-0.800988240588634
MIDN,-0.0537804470328,0.672464905973573
NDUFV3,0.00803290523937,-3.2626460045369305
RELB,0.0137539324835,0.25578174520497604
WDR90,-0.0810468157114,-2.56755523365486
DDX58,-0.0149114833464,0.23697902186307102
GDPD2,0.026170369806,0.19548257194187302
GSTA3,0.0239574352137,-0.31549335962175395
SLC9A8,-0.084951636106,-1.4264683580281399
POU6F2,0.0395226843317,0.0813746884816423
MTX3,-0.0910420384356,0.259319797647836
OR2B6,-0.0262610275544,-2.4792780092865803
RPL30,-0.000225408492308,-1.05179837076428
GGA3,0.016272465056,0.152679323745979
GGT2,-0.0921627534852,-2.1855410583237402
PALLD,0.013701115756,-3.22390929225493
HELT,-0.0132681030685,0.268146466068815
VRK2,-0.000889405758937,-1.6744518593758002
ENPP2,-0.065557661926,-1.93861849280053
SERF2,-0.416943039143,0.21909146191080398
CELF1,-0.000926069568793,1.20424133768032
LTN1,-0.0128312887181,-0.0517167708874061
EBAG9,0.033864759047,-1.2161378121024198
HEPACAM2,-0.0124181077126,-2.22185403642801
MCTS1,0.181239077836,2.05728194348306
SH3BGRL3,-0.0163532027182,-0.29616544651202303
SLC22A3,0.0025434701991,-0.17457207505024697
DPPA5,0.0127898516375,1.00305968123652
PAK1IP1,-0.0180587874953,-1.4696574170010803
ZNF160,-0.0257387082727,-2.61413219943214
RLF,-0.0515722535207,-0.528033368174214
PHF21B,0.0274007720166,-1.12407854997351
MOV10,-0.0556641908408,-0.70427151421416
CHST3,-0.0816199064986,-1.6736749974251002
ADRB1,0.0148351687002,1.25486219655423
FASN,0.0855390175014,-0.82184439729477
SLC8A1,0.0196073191315,-3.54995593390935
GCM2,0.0249816993051,-0.43450007559569603
CAND1,0.0540186096926,-2.7760757315666904
FBXO22,0.0280343728386,-0.9608703088087679
GPS1,-0.0531456329349,-0.588866339632342
KDM6A,0.0908802510241,-2.3812175418445896
LDOC1L,-0.00281470229251,-1.49376114426148
EHMT2,-0.20702681765,0.12789719148151402
NOD2,0.0451142332189,-2.5423116374366
COQ7,0.000731141910351,-1.83660563895814
POU6F1,-0.0967872013738,-1.3422194151467202
UBXN10,0.0375505819962,-1.72348879688101
H2AFJ,-0.0275997695249,4.83226401207829
TMED4,-0.00605062305502,-0.0530636106414099
DENND1B,0.0355785836466,-1.1218693822076202
ESRRG,0.151541022695,-1.84648726636886
PI4KA,-0.0303781841957,1.17551040557674
POU3F1,0.0468470154391,0.111147888168376
BMP4,-0.0968326793891,-0.40692709553599893
INO80B,-0.247738845995,-1.3011755117558002
AKAP3,-0.0166297907227,-2.08076069446633
OPN5,-0.0552838867961,-1.22686243981068
CIITA,0.00103561468302,-0.8321680252739521
AMELX,0.0275391556206,-2.02115044501461
LXN,-0.0316496160177,-0.42925472968409
SDCCAG8,-0.0651562814026,-1.16733447832506
VPS37B,-0.0813565717935,2.21541292764902
RAC2,0.205295327839,1.9257051971010601
ATG2A,-0.0174220673833,-1.92801788349096
GLRX,0.00239772093631,0.5023447914372151
CHFR,0.060118492757,-2.30729809313139
EZH2,0.056206370079,-0.0248563178970668
DTX3L,-0.0198799667685,-2.83534618816921
MRPL27,0.0565141211159,0.183738228682538
BRPF3,-0.0872258224262,-1.59952300772933
PAIP2B,-0.000304821537357,-1.00468918340096
PLA2G4C,-0.0240869341108,1.4708512758619698
RHOF,-0.0111013707283,-2.57813057448093
RPRD1B,0.0653336790401,-2.72017452109031
DDAH2,-0.108170041969,-1.25443434497407
MTSS1L,0.0363605413334,-0.5493100044156011
HRH4,0.017104747513,-1.8033099475286898
HERC4,0.0206574283554,-0.517451166574698
SLC38A1,-0.0238092923416,-0.817052439920475
AKAP1,0.0167254345829,-0.28415989888293897
C17orf104,-0.0708258184933,1.91434679494737
KIF20A,0.115321854928,-2.97842114154673
C2CD4D,0.0157516305161,-0.7695116557998141
MAPK7,0.0123071844307,-1.5897163708270001
INA,-0.113811997939,-2.1384298911069
PLBD2,0.00651801395585,0.49646366429135097
PTGS2,0.00273314322802,1.00184863582167
RASSF9,0.036005487517,-1.3842562532905802
TNIK,0.043553513342,0.462036941294512
FKBPL,-0.0523018117808,-1.64921041764487
SLITRK2,0.015068135238,-2.9670947238739402
MLEC,-0.0370990038047,-0.602976276456074
CLDN3,-0.0146886566111,-2.82189817678357
SIX1,0.000540047613828,-0.38156648570239904
USP25,0.047918620366,0.732165114343495
ZNF416,-0.0828164393586,-3.3514721862703998
CITED1,-0.0546372278144,-0.332579542040638
TTN,-0.0430866469529,-0.936022445758826
B4GALT1,-0.10004247978,0.103487015271939
S100A14,-0.108182370788,1.65475928100185
SLC39A5,-0.046882837511,-2.78767950671425
ARVCF,0.0269828539989,-0.7705703411604591
TULP1,-0.0159709795225,-1.5851663868291699
COL9A2,-0.0355433188959,-3.3055352757545697
TMEM230,-0.0132183443718,-0.0634384259628324
ADAM32,-0.0236188006597,-3.58804973760616
PRSS16,0.0252155936933,-1.67883491733648
KCNK16,0.070745936619,0.12611834270280198
HHAT,-0.0202612626316,-1.85305582580974
OR5W2,-0.00834211241594,-0.516410729021627
PUS3,-0.00434727734862,4.80598958980642
SH3BP4,0.0204799965556,2.2949084355353397
FAM26F,-0.0295044812898,-3.51191795975473
MLLT6,-0.000700577927185,1.33685062236948
MTFP1,0.0336758429882,-1.46999743262071
ZNF44,0.129735035624,-1.9135676207730299
ADCK2,0.0271984332301,-0.5664978703418629
FAS,-0.0182478886164,-0.847356161608942
EVX2,0.000582655888098,-4.2910113718547604
PLOD3,-0.0162416371536,-2.06504263808269
ZNF645,-0.0341923258679,-0.31138697227086304
IFT172,-0.00661451128154,-1.04939652400468
TGM4,-0.00728085129344,-0.328588674209902
UNC119,0.080697772037,-0.6491885579130029
ATG10,0.0274475224527,6.638690166808339
PLD5,0.0515676773318,1.01091889196308
IGIP,-0.00539037814101,-2.3819322293769
RDH16,-0.0130545343778,-0.182994085407489
PTPRA,-0.0235709007715,-1.4233636533409098
SPRR2G,0.0597205646471,-2.4642222127081497
CELF5,0.00202050861063,-1.03990241191194
PTPRN2,-0.0259602660393,-0.0969261723139806
OR8K1,0.0239318058231,-0.14683585095067
PRTFDC1,0.0194305921972,-2.8744534477957404
ANKS3,0.00198238497105,-1.5338631946064698
NR3C1,0.025777423269,1.0452134905423
C1orf111,-0.0560747618887,-1.30513967628998
CHDH,-0.100357872532,1.26070613548589
GATSL3,0.0434288229237,-0.817377570962813
FARSA,0.0864307635176,-0.0541911591428489
LBH,0.00251902093482,-2.6011780200561003
HTR1B,0.024163944214,-1.05459644765254
KLHL29,0.0486575325271,3.74244357457946
HKDC1,0.0364852185503,-0.49858021681143394
DYNC1I1,-0.0551709441557,-0.630227683837059
PRR18,0.0110462203376,1.08803657212393
CGA,0.0799408262227,-2.29394339359461
HSF2BP,-0.0321299301109,-1.09054407983053
PDPR,0.0158601023967,0.0377795984554397
POU3F3,-0.0457252008894,-0.897128652533456
GYS2,0.0517161215253,-0.9647539239049971
CPSF3,0.0785782977542,-1.1527768248086399
CRB1,-0.0667786412293,-1.1222691964628602
PEA15,-0.0149795022786,-0.0443638366029685
RAB40A,0.0106063797336,-0.13263665707525
MPHOSPH6,-0.0228474824141,-0.0668888240455462
UGT8,-0.0453344650582,-2.35059370381264
MRGPRE,-0.0329770788585,-2.06193195209697
R3HDM4,0.0185602698287,-1.07429316680259
KLHL40,-0.0189436208207,-1.9973668693299198
KAT5,0.0392876710078,0.6138677879797291
LATS1,-0.0819095978872,0.11173181606364802
SCIMP,0.0731043765542,-2.6659886227014
BARX1,0.00528706589482,-0.6279338180636229
H1FX,0.0088870354603,-0.510461297953353
IL6,0.114023932949,-0.582659492879858
TIPARP,-0.208821713528,-0.31914686437477696
ATXN7,-0.0114974821282,-3.0569376082019706
USP35,0.0120347064034,-2.09576923939486
CPNE5,0.0731192178674,0.6130513010478461
TMEM132A,-0.0743776984563,0.20361491072823398
PSMA1,-0.0521179580422,0.469366467448683
HIST2H4B,0.00553212447142,-2.03957291755366
RAD23B,-0.000782113934667,1.4188722501331898
THAP11,0.287920700956,-0.20215211627367002
LARP1,0.0104111077411,-2.83231174394499
PLD2,-0.0832494068921,-0.41969235077264794
PPP3R1,-0.00636830417674,-2.50349383320256
DUXA,0.0253839561659,-1.05504004672591
SLC39A13,0.0603659582588,-0.39205761920250604
UBE2E3,0.121867868744,-1.14338184552383
FBN2,-0.055625276951,-2.10138278111123
STON1,0.0162964205226,1.91434679494737
MYH11,0.0619020395455,-0.7030708553118891
GPD1,-0.0232988520775,-0.8002969100267191
EDN3,-0.0639399022211,-3.4427850994347398
C3AR1,-0.017786293862,-1.4811634398480702
MFI2,0.0576347439061,-1.05839800904776
SGK223,-0.0515521004678,-3.7361154505407796
GPR1,-0.109670909224,-2.2097464583531
HIST3H2BB,0.0247859603516,-1.11710101485816
ASTN2,-0.00101330823791,-2.24934702587064
ZCCHC8,-0.0395970957498,-0.293248624460994
PPP1R14C,0.00519148548032,-2.8513318409917003
CHMP1A,0.0730488816111,-1.32115228487849
VILL,-0.0379960474593,-4.60388312164041
FBXO11,-0.00368271867125,0.207616540643071
CATSPER2,0.0372013920716,-4.241887444370141
RAB11FIP4,-0.044296258835,0.0802526204048604
PXT1,-0.0082655249583,-2.67387712956611
ATG3,-0.0149158719464,-1.5473597904059397
ZNF235,0.0609391273484,-1.1001542760324499
C1orf189,0.0218357885784,2.18171364720627
TCF7L1,0.0401469352067,-3.0716392318150896
PLCD4,-0.104971498455,-3.04685963891391
POLM,-0.0173395351505,1.2969522511448899
GOLM1,0.0291346794695,-0.11044525914646801
KLHL36,-0.123453269795,-1.1737735513482501
ZPBP2,-0.00604319791896,-1.3229192980861
CTTN,0.063363800007,-0.7209432535614291
C17orf97,0.0368150735569,-1.54956142228416
GTF2IRD1,0.0111559199209,-0.9605847087745629
HLA-DQA1,0.0262871763005,-1.5396256110428899
DDX42,-0.0595613189458,-1.4182320257792198
MAGEA12,-0.0534771792562,-2.05509625205665
PTPN22,-0.0766898002867,-1.2021732980259099
CYBRD1,-0.0104351271779,-0.7883419942537659
ZNF578,-0.0182196674802,-1.48676902737719
BARD1,-0.0445892111541,-1.00709405107989
HOXA4,0.0279110448956,-0.9065808514682691
NDUFB2,0.0845727351891,-1.21363866732597
CRAMP1L,-0.0960480044182,-2.09050390564877
GPN1,-0.0574859983978,-2.5120698885223303
TUBA1A,-0.156343754144,3.4872259039923703
WDR86,0.0200973691374,-1.5911870873048601
MGP,-0.0833550925229,-1.4269260389105
TJP2,0.0224520196114,-0.268303141122768
IZUMO4,-0.0833561197152,-0.774974447993467
NXPE1,-0.00215623112818,-2.06516949629721
LY6G6D,-0.0169588591151,-1.5885485225056202
KRTAP5-1,-0.00872789699231,-1.50007991180717
OGFOD2,0.0272794930872,-1.82839940376699
RGPD6,-0.0904149828843,-0.961174654573436
ATP5J2-PTCD1,0.0925990683266,-0.8439854282401601
ADAMTS16,-0.0212974064232,-4.29463595679959
BCL11B,0.0558676899073,-0.589842617934563
LSM5,0.235360934861,-1.1092744458863701
FBXO4,-0.0199726799757,-1.4947027503953
FAM161A,0.104499929213,-1.32403010168094
ZNF330,0.144319905129,-1.37224529230413
SLC6A2,0.00934279468613,4.270467457173241
ARHGEF1,-0.181098390808,4.13304945110102
ZNF358,0.0365929748429,-3.12569856959447
CNEP1R1,-0.0836236764652,-2.4467058120874503
AZU1,0.0694578475947,-0.8188234171479609
BRD1,0.176148994423,1.7008429845795399
HGD,0.0905291742102,-3.82021971496742
PTPRS,-0.00106530213562,-1.14856174074271
NFATC1,0.0430930399026,2.39895468863527
COPS3,-0.219490551993,-4.1243876268666
RAB42,-0.00350228501902,-1.20751813478011
TRMT13,0.0219266079781,-1.24063802034228
TRPV3,0.0409690571462,-1.4074125622812301
CCDC88C,-0.158727560853,-0.9832102459453149
RBAK,0.0308679045118,-1.5538292343928501
CHCHD6,0.00882526416116,-1.3499797123189399
EBP,0.0605196747328,-0.8558290120630591
PACSIN3,-0.0147820023026,-0.49828638459665997
PBX3,0.0233632636461,-2.64618446012263
CLEC12A,0.0210641819383,-2.9078817988072596
POLR3C,0.0033456481681,-1.03832851788382
PARPBP,-0.0929208490998,1.86663701240803
C15orf32,0.0810762117864,-0.765587298989161
MAPK14,0.0627240610658,-0.914596480585757
NOTCH3,0.0176607321999,-0.183324726377698
UBTD1,-0.0126854817098,-0.341959033300864
KITLG,-0.0531436744625,2.60360260657424
MDFIC,-0.0165293032234,-0.45435805770788396
ZDHHC21,-0.0481734476107,-1.9657544784612
FAM179A,-0.139262042992,-0.147376030746515
ZNF891,-0.00168452231768,3.3180242559761806
SH3BP1,-0.0410684399107,0.9315384259383019
PRX,0.0888168447143,-1.4473974222341899
GPHN,-0.0860543239364,-1.36943828023387
TSPAN10,-0.150521681048,-2.14113726483507
WIZ,-0.134927104374,0.390784660197433
PRDM14,-0.0462688182604,0.458853182883376
BRINP3,-0.0658749852351,3.5381555731487597
NOMO2,0.0674864823054,-4.88966232920387
ARF6,-0.114799154017,0.0227981543538381
GZMK,-0.0813862750218,-1.90785868795358
KCNIP2,0.0255449774491,-0.8021790764093709
ZFP69B,-0.0394914021445,-3.27927723160281
ZNF629,-0.0842527113058,1.31967154493239
DNASE2B,0.0203002931512,-4.68295469263161
ISG20,-0.0865698910327,-0.8507009275245309
DPY19L3,-0.0675892893157,-1.56739397613955
NEDD8-MDP1,0.0366797958068,-3.3514721862703998
GJD2,0.0859918837925,-2.94316619787976
CNTN1,-0.0327641495159,-1.1677689676543
STRN3,0.00214075508275,-0.8893701698435991
SIRT7,-0.052935461633,0.0217344686012463
