	logFC	SE	t.value	p.value
MERTK_+_112656181.23-P1P2	-2.0711595357927	0.442502203006984	-4.68056321916212	0.0427409726430122
MESDC2_-_81281776.23-P1P2	-2.57248519917761	1.08623932135942	-2.36824901160653	0.141431616342209
MESDC2_-_81282085.23-P1P2	-2.70707242636318	0.775259523593534	-3.49182737390336	0.0731321243707676
MESP1_+_90293661.23-P1P2	-0.527522231844233	1.15175119295304	-0.458017525896101	0.691888738686269
MESP2_+_90319915.23-P1P2	1.25463237122291	0.372100635204404	3.37175552128179	0.0778301580503678
MET_-_116312516.23-P1P2	-1.34731851743827	0.480961087962115	-2.80130461935499	0.107308116757065
METRN_-_765183.23-P1P2	1.8425771242114	0.265740335346105	6.93375027848743	0.0201727601845063
METRNL_-_81037496.23-P1P2	-1.98736526171051	0.665265741220782	-2.98732542286581	0.0961644081229927
METTL13_+_171750421.23-P1P2	0.562322492412056	0.527388784397507	1.06623900440821	0.397985975446687
METTL15_-_28129971.23-P2	-3.20237307736205	0.943640441461156	-3.39363695816535	0.0769422140551065
METTL15_-_28129999.23-P2	-1.91666959381514	0.476255359985347	-4.02445779061492	0.0565556154569073
METTL24_-_110679114.23-P1P2	-1.15308758598768	0.644438390753376	-1.78929064831111	0.215461893150448
METTL24_-_110679536.23-P1P2	-3.93087671737973	2.67848157028976	-1.46757654074674	0.279922952022323
METTL24_+_110679049.23-P1P2	-1.83126624129787	0.498963534518423	-3.67014043033291	0.0668778540352181
METTL25_-_82752335.23-P1P2	0.74713066319811	0.335384171811852	2.22768611637774	0.155754548217934
METTL2A_+_60501531.23-P1P2	0.559764209648976	0.810785904695846	0.690397065867793	0.561300858421348
METTL5_+_170681376.23-P1P2	-0.916044023511521	0.305057009741318	-3.00286174144402	0.0953092683837506
METTL7A_+_51319084.23-P1P2	-1.06173002216704	0.347426877786469	-3.05598124397155	0.0924660142562466
METTL8_-_172290506.23-P1P2	-2.13345621857207	0.568850121294542	-3.75047158945299	0.0643110588520542
METTL9_+_21610917.23-P1P2	-0.314081790730658	0.524320095713427	-0.599026803089238	0.609970328339134
MEX3B_-_82335665.23-P2	-0.453967531580147	0.322253045988867	-1.4087299941172	0.294268105305674
MEX3B_+_82336056.23-P2	0.0456115250389022	1.00602204702513	0.0453384944930165	0.967957305439504
MEX3C_-_48723867.23-P1P2	0.596354488827603	0.330327729230023	1.80534189550988	0.212778101727018
MFAP1_+_44116856.23-P1P2	-1.94045773283926	0.454734563133337	-4.26723167790148	0.0507711043975926
MFAP3_-_153418571.23-P1P2	1.74436640971457	0.0155827655686367	111.942029932443	7.97924245050889e-05
MFAP4_+_19290016.23-P1P2	-0.0514320010192489	1.45974866316588	-0.0352334633468367	0.975093907530442
MFF_+_228190399.23-P1P2	-0.475430454296724	0.992730043947751	-0.478912124393957	0.679250462237787
MFGE8_+_89456598.23-P1P2	2.35501381311864	0.255662265840043	9.21142510170847	0.0115811192198619
MFI2_-_196730745.23-P2	-1.73870336154464	0.728011213935037	-2.38829200466106	0.139539347488971
MFI2_+_196756296.23-P1	-1.90170310580657	0.60655481120789	-3.13525351817675	0.0884432857858779
MFI2_+_196756690.23-P1	-1.45063514621146	0.333882234876732	-4.34475091718201	0.0491056025257983
MFN2_-_12042081.23-P2	-2.28257199149241	0.645380921319454	-3.53678256683788	0.0714781001876681
MFNG_-_37882530.23-P1P2	-3.63775939811819	2.58476696188168	-1.40738389640741	0.294606834476416
MFNG_+_37882423.23-P1P2	1.66204207774431	0.961825873775439	1.72800724440935	0.226128187490173
MFSD11_+_74733739.23-P1P2	-1.84284537920783	1.45747885714827	-1.26440625204923	0.333481183385356
MFSD11_+_74734133.23-P1P2	-5.0958261203777	3.06864168529903	-1.6606129496286	0.238670175559487
MFSD12_+_3557566.23-P1P2	-0.0514320010192497	1.60810346379101	-0.0319830173725276	0.977390372716648
MFSD6_+_191273109.23-P1P2	0.559764209648975	0.744396936703907	0.751970060660834	0.530519008731804
MFSD7_-_682574.23-P1P2	-0.469390751781012	0.651451841904214	-0.720530239670469	0.546033290069319
MGAM_+_141695743.23-P1P2	0.0743373824787348	0.357085474689701	0.208178119099726	0.85436526805713
MGARP_+_140201346.23-P1P2	1.07909558727821	0.894792720001819	1.20597269418555	0.351136956691946
MGAT1_-_180230834.23-P2	1.28005050534197	0.91734386599999	1.39538787229649	0.297646943058531
MGAT4A_-_99347538.23-P1P2	-3.14067550849212	3.27499163055273	-0.958987338835446	0.438762117207041
MGME1_-_17949803.23-P1P2	-1.02291824959922	1.27591546375119	-0.801713184501926	0.506835876066282
MGP_-_15038773.23-P1P2	-2.71510980779221	0.572851303509077	-4.73964149363097	0.0417474791451483
MGRN1_+_4675236.23-P1P2	-3.4314003253511	1.70635738630048	-2.01095055051197	0.182021362415889
MGST1_-_16500686.23-P1P2	0.885802557938822	0.413990115006593	2.13967079364858	0.165754801889014
MGST3_-_165600861.23-P1P2	-2.40436675798945	0.296120192503036	-8.1195636733378	0.0148316066894262
MGST3_+_165600134.23-P1P2	0.559764209648976	0.810785904695846	0.690397065867792	0.561300858421348
MGST3_+_165600872.23-P1P2	2.05902003897952	0.384048911525649	5.36134845637235	0.0330735408311527
MIA3_+_222817716.23-P2	-2.0385225186272	0.962932320554095	-2.11699459568891	0.168472873928893
MIB1_+_19320789.23-P1P2	0.862897216613669	0.775842143488233	1.11220719814733	0.38182131507344
MIB1_+_19320845.23-P1P2	-2.40989182700147	1.07252364381478	-2.24693585162365	0.153678211342393
MIB2_+_1551628.23-P1P2	-0.8422079372985	0.43958497351559	-1.91591612097867	0.195442974808361
MIB2_+_1551646.23-P1P2	-2.07274631836464	2.56634811147511	-0.807663741756863	0.504073212154533
MICAL1_-_109776575.23-P1P2	-1.76216388523839	0.749188264175243	-2.35209755611735	0.142982455966202
MICAL2_+_12132529.23-P1P2	0.693730812272292	1.4447847295521	0.480162060189656	0.678499750349059
MICAL3_-_18507254.23-P2	-3.32445049542567	3.54673001254299	-0.937328323179032	0.447538195487495
MICAL3_+_18507271.23-P2	-1.15792886268635	0.152675395827357	-7.58425322175497	0.0169443780642145
MID1IP1_+_38663573.23-P1P2	-1.27779333206802	1.32562435489512	-0.963918117036341	0.436790182688265
MID2_+_107069336.23-P1P2	-3.1777166553193	1.77561106033412	-1.78964680177276	0.215401860597612
MIDN_-_1248697.23-P2	-0.93293394252501	0.455110665794729	-2.04990568809433	0.176878336993107
MIEF2_+_18163963.23-P1P2	-1.83267811097798	2.17955785582038	-0.840848572146832	0.488940398769526
MIEF2_+_18164379.23-P1P2	-0.529985953922637	0.180590335254761	-2.93474151412908	0.0991411425776801
MIER1_-_67395983.23-P2	-0.605168747507027	0.530087529284581	-1.14163928422119	0.371866075340298
MIER2_-_344323.23-P1P2	-0.582356197372997	0.417986461472894	-1.39324176989106	0.298194912538801
MIER3_-_56248068.23-P1P2	-2.42887575210098	0.636552773858846	-3.81567067468248	0.062331476901759
MIER3_+_56247501.23-P1P2	2.17706169300513	0.169204948023129	12.8664186150604	0.00598647439205084
MIF4GD_-_73267150.23-P1P2	-3.22135700246156	1.46219780310953	-2.20309249241859	0.158463747173872
MINA_+_97690823.23-P1P2	0.829836026851252	0.285832946474049	2.90322034981574	0.10098869353707
MINOS1-NBL1_-_19923608.23-P1P2	-4.0633782587244	0.680331161423795	-5.97264757095733	0.0269065289402413
MIOX_+_50925741.23-P1P2	-2.45103020035447	2.09095446159485	-1.17220639921779	0.361843521410991
MIP_-_56848374.23-P1P2	0.197349895222861	0.601359153024438	0.328173096277527	0.773952959193331
MIS18BP1_+_45722332.23-P1P2	-1.58614551177622	0.688337422083028	-2.30431393222276	0.147710700658599
MKI67_+_129924563.23-P1P2	1.59467627127444	1.14409732639492	1.39382920883078	0.29804479635072
MKI67_+_129924624.23-P1P2	-0.606094496238421	0.498253882440214	-1.21643707675704	0.347894967900105
MKNK1_+_47069868.23-P1	-1.2679117046573	1.22525348380939	-1.03481583314114	0.409480557337053
MKNK1_+_47082286.23-P2	0.365550511976282	0.970383806661553	0.376707143572293	0.742603034954553
MKNK2_-_2051055.23-P1	-2.08464221386348	0.588235991144851	-3.54388756425164	0.0712216411261467
MKNK2_+_2051207.23-P1	-0.313266588911437	0.656652650275237	-0.47706590201095	0.680360410554817
MLANA_+_5897586.23-P2	-1.816348641571	0.591361962643603	-3.07146681103949	0.0916599294367263
MLC1_+_50523609.23-P1P2	-0.475430454296724	0.919830132768474	-0.516867666495975	0.656727487888862
MLEC_-_121124994.23-P1	0.835305719059434	0.612285774776058	1.3642415902361	0.305723187806947
MLF1_-_158289007.23-P1P2	2.79269352070969	0.25103900026224	11.1245404809308	0.00798381540368096
MLF1IP_-_185655158.23-P1P2	0.417654341786766	0.362915824429926	1.15082978936734	0.36881908724349
MLF2_+_6862251.23-P1P2	-2.55188512614642	0.775324579046726	-3.29137653456569	0.0812216083006273
MLH3_+_75518165.23-P1P2	2.41910628220763	0.287656831150241	8.4096952348896	0.0138466780330829
MLLT3_-_20621987.23-P1P2	0.124554853856088	0.217951205209195	0.571480454703324	0.625336434791753
MLLT3_+_20622133.23-P1P2	1.97506644068395	0.494643879860243	3.9929058482276	0.0573771883886614
MLPH_+_238395957.23-P1P2	-1.80104831436688	1.33196750932469	-1.3521713568524	0.308925403992338
MLST8_+_2255502.23-P1P2	-0.0514320010192484	1.4445015319055	-0.0356053627381082	0.974831182188547
MLXIPL_-_73038426.23-P1P2	-2.50709142132515	1.18984666814545	-2.1070710104461	0.169681475139475
MMD_-_53499168.23-P1P2	-1.97732693135056	1.14264567626457	-1.73048126153564	0.225684328810757
MMP1_-_102668827.23-P1P2	-0.93843408928631	0.894750133675822	-1.04882251923341	0.404311593406925
MMP14_-_23306222.23-P1P2	-3.02247724853806	1.57546111300111	-1.9184715024673	0.195064998547832
MMP15_-_58059707.23-P1P2	-2.89395847616887	3.61998531732905	-0.799439285655483	0.507895538948109
MMP15_+_58059773.23-P1P2	-1.69534924678718	1.61345886661358	-1.05075455090186	0.403604348476171
MMP15_+_58060104.23-P1P2	-2.0720278446793	0.972227916986726	-2.13121615670248	0.166761174626408
MMP16_-_89339699.23-P1P2	-1.08131850666326	1.50618588853548	-0.717918362463658	0.54734122017606
MMP23B_+_1567664.23-P1P2	0.703018308751317	0.0991188099262667	7.09268310701353	0.019304542101283
MMP24_-_33814642.23-P1P2	-1.81423236774848	1.20500214507975	-1.50558434701244	0.27112215351622
MMP27_+_102576008.23-P1P2	-1.06402128251725	1.2562804155538	-0.846961609322071	0.486203173685452
MMP27_+_102576446.23-P1P2	0.879644969190314	1.30012577072333	0.676584518973822	0.568429514350709
MMP7_-_102401370.23-P1P2	0.490661853589491	0.865868052549751	0.566670466873818	0.628052014446467
MMP8_+_102595647.23-P1P2	0.857603473544967	1.5318595178951	0.559844726965162	0.631922072562433
MMRN1_-_90816065.23-P1P2	0.317050796063855	1.32404725790437	0.239455800517018	0.833055381580126
MMRN1_+_90816468.23-P1P2	-2.70707242636318	0.467137567077572	-5.79502188894528	0.0285102959432948
MNAT1_-_61201883.23-P1P2	-2.11546115488358	0.891761620545286	-2.37222718061138	0.14105321764966
MND1_-_154265897.23-P1P2	-2.5389630501443	1.80435848067726	-1.40712783924805	0.294671322921376
MNS1_+_56757190.23-P1P2	-3.10057645327341	2.76788242365592	-1.12019803542741	0.37908844554421
MNS1_+_56757244.23-P1P2	-1.35938834916588	0.703115706586251	-1.93337787284819	0.192879525891719
MNT_+_2304285.23-P1P2	-2.64621918767815	1.63047563454246	-1.62297377011753	0.246069294854445
MNX1_-_156803340.23-P1P2	-0.31038714515946	0.25807116775231	-1.2027191873575	0.3521521960723
MOAP1_-_93650807.23-P1P2	-2.40917903295094	0.337329983645839	-7.14190599635615	0.0190468884617081
MOAP1_+_93650902.23-P1P2	-1.11548441389309	2.36467477944048	-0.471728469213441	0.683576674058516
MOB2_-_1507563.23-P1P2	1.24840832098865	0.904176586317456	1.38071294908574	0.301418939203942
MOB2_+_1507500.23-P1P2	-3.22135700246156	1.68459247054998	-1.91224706199112	0.195987394289147
MOGAT1_+_223536414.23-P1P2	-1.89681058339112	1.71380088284162	-1.1067858596537	0.383688275225699
MOGS_+_74692470.23-P1P2	-2.32957958783327	1.70727009250137	-1.36450559174274	0.305653605349413
MOGS_+_74692473.23-P1P2	1.54891710192959	0.389784947870005	3.97377351381502	0.0578838575958779
MON1A_-_49966848.23-P1P2	-0.616925213624495	1.02165939009708	-0.603846271667773	0.607314593059458
MON1A_+_49966814.23-P1P2	-1.49091494337561	0.468758078831348	-3.18056372936031	0.0862556025960838
MON2_-_62860624.23-P1P2	-2.65856960693511	0.348883041672714	-7.62023168047563	0.0167887493747102
MON2_-_62860785.23-P1P2	1.0490027551939	0.387623491063452	2.70624144144605	0.113719081209355
MORC2_-_31364689.23-P1P2	-1.10749770180985	0.113896944053521	-9.72368232539613	0.0104115279851978
MORF4L2_+_102941620.23-P1	-1.58087884554603	2.6937946653285	-0.586859446227781	0.616718487429651
MORF4L2_+_102942637.23-P2	-3.13698359733905	0.868386103499382	-3.61242952264871	0.0688144556478484
MORN3_-_122110448.23-P1P2	-0.561114663452714	0.800872157081587	-0.700629505584811	0.556072681615979
MOSPD3_-_100210557.23-P1P2	0.157691696124274	0.426626536667684	0.369624677723941	0.747130138869444
MOV10_-_113217341.23-P1P2	-0.164586312875013	1.44894955503484	-0.11359009173446	0.919937516403048
MOV10_-_113217803.23-P1P2	0.212107571764753	1.14846260612182	0.184688269895881	0.870505261941886
MOV10L1_-_50552918.23-P1P2	-0.262777536930386	0.463644461250173	-0.566765180849635	0.627998449102932
MPC2_-_167905275.23-P1P2	-0.244290309926748	0.130654026111405	-1.86974957601726	0.202443379563436
MPHOSPH6_+_82203798.23-P1P2	-3.63754958208401	0.462481780679701	-7.86528190740394	0.0157831565237558
MPHOSPH8_-_20208201.23-P1	0.317050796063855	1.07208324901767	0.295733373648328	0.795312443856382
MPLKIP_+_40173848.23-P1P2	-0.814594657812656	2.04484966195437	-0.398364081706675	0.728865590425621
MPP2_-_41984872.23-P1P2	-0.189204848605452	0.828991460867547	-0.228234978931444	0.840675019176312
MPP7_-_28591954.23-P1P2	-3.74844894870314	2.42284225931957	-1.54712876345316	0.261898927554468
MPPED1_-_43808168.23-P1P2	-1.75684656997463	0.404135868315629	-4.34716813752977	0.0490549593617812
MPV17L_+_15489809.23-P1P2	-1.25452386639676	1.58361355234243	-0.792190660746182	0.511288118355999
MPV17L_+_15490052.23-P1P2	-1.89329106515554	1.63478511688414	-1.15812839595953	0.366419963528478
MPZ_-_161279767.23-P1	-1.66180507698427	0.32217410779115	-5.15809631127011	0.0355911168488094
MR1_-_181003149.23-P1P2	-1.71039745916024	1.13025747138453	-1.51328126773191	0.269382638833407
MR1_-_181003570.23-P1P2	-1.61567745674772	1.0067429593905	-1.60485597806007	0.249736517928106
MRAP_+_33671332.23-P1P2	-1.44599003748867	0.232788378580783	-6.21160749649225	0.0249514998919462
MRAP2_+_84743468.23-P1P2	-1.67837920982113	1.57437733885399	-1.06605904975922	0.398050762621678
MRC2_-_60705486.23-P1P2	1.10953204642443	1.00867768457652	1.09998670872773	0.386044492723464
MRFAP1L1_+_6711331.23-P1P2	0.317050796063855	1.20391060220533	0.263350779935885	0.816929970320216
MRGPRE_-_3253216.23-P1P2	-3.74357447176407	0.645235079302277	-5.80187685364561	0.0284458110835733
MRGPRX3_-_18154286.23-P1P2	-1.8091930021309	0.700000508335828	-2.58455955472383	0.122740702230494
MRGPRX3_-_18154711.23-P1P2	-1.32699056318002	1.72735377190693	-0.768221649069074	0.522665452230693
MRGPRX4_-_18194526.23-ENST00000314254.3	0.471099219954647	0.448607761891972	1.05013613221452	0.403830577612566
MRGPRX4_-_18194715.23-ENST00000314254.3	1.53510375698436	0.115211537551494	13.3242189941111	0.0055855495999
MRM1_+_34958371.23-P1P2	-0.0741281930446221	0.902021837627484	-0.0821800426025112	0.941987799261274
MRO_+_48345990.23-P1P2	-0.853967038104114	1.55800145198732	-0.548116971916058	0.638616325510476
MROH2A_-_234687208.23-ENST00000389758.3	-0.740861713875488	0.132472522628153	-5.59256892808685	0.0305165724592746
MROH5_+_142517268.23-P1P2	-1.23431713510285	0.780745412354003	-1.5809470226425	0.254684197738454
MROH6_+_144654873.23-P1	-1.76216388523839	0.859651394165121	-2.04985869527935	0.176884422013364
MROH7_+_55107505.23-P1P2	2.63861934391691	0.689837434508656	3.82498718092371	0.0620558500242832
MRPL12_+_79670446.23-P1P2	-0.389452120978501	0.069033388009661	-5.64150380282651	0.0300129527441674
MRPL19_+_75874030.23-P1P2	-0.822850513543486	1.57380293722314	-0.522842151378461	0.653234316930336
MRPL21_-_68670836.23-P1P2	-2.66285026725963	2.19894078493387	-1.21096952019093	0.349584445471522
MRPL23_-_1968595.23-P1P2	2.86926486385317	0.931796692502406	3.07928208689768	0.0912569191984662
MRPL23_-_1968965.23-P1P2	0.984742255703643	0.917239556706724	1.07359331431287	0.395348432182713
MRPL27_+_48450521.23-P1P2	-1.45544314889126	0.54049031823393	-2.6928200187692	0.114667468576902
MRPL33_+_27994628.23-P1P2	-1.69191015793477	1.84607891685	-0.916488532798865	0.456159440156011
MRPL40_+_19420084.23-P1P2	-0.830878359734358	0.858225750780483	-0.968134967960056	0.435111362023014
MRPL41_+_140446785.23-P1P2	-1.46722051288071	2.04423633954195	-0.717735265976862	0.547433017856758
MRPL43_+_102746983.23-P1P2	-0.0514320010192488	1.49469500015685	-0.0344096963018219	0.975675869449132
MRPL43_+_102747004.23-P1P2	-3.0606238231653	0.468114614327852	-6.53819327465332	0.0226028256790138
MRPL45_+_36453159.23-P1P2	0.559764209648976	0.810785904695846	0.690397065867792	0.561300858421348
MRPL47_+_179322181.23-P1P2	-2.65260524058659	2.32514420001345	-1.14083472352865	0.372134201991272
MRPL48_-_73499015.23-P1P2	-0.0862550400382595	0.59466467070621	-0.145048199913785	0.897970678521465
MRPL48_-_73499345.23-P1P2	1.16666456622075	0.815655971380703	1.43033902424066	0.288896132768112
MRPL53_+_74699798.23-P1P2	1.99288673747288	0.818373603261387	2.43517964109645	0.135247800168367
MRPL55_+_228296795.23-P1P2	1.10953204642443	1.24541147223614	0.890895957809238	0.466987436292227
MRPS11_+_89011027.23-P1P2	-0.171614928557603	0.331052386498537	-0.518392059857154	0.655834841430005
MRPS16_-_75012351.23-P1P2	-0.471239172413416	0.418829447242556	-1.12513381166465	0.377411635947583
MRPS16_+_75012360.23-P1P2	-0.676777436505943	1.87862793754744	-0.360250916628803	0.753147432530683
MRPS18A_-_43655340.23-P1P2	-0.824547054135469	1.06398068256997	-0.77496430869763	0.519440182543054
MRPS18B_+_30585231.23-P1P2	-2.28257199149241	1.76681838893753	-1.29191093198041	0.32553919962523
MRPS26_-_3027150.23-P1P2	-0.250004495795856	0.585567183933088	-0.42694417080658	0.710988103198686
MRPS27_-_71615969.23-P1P2	-1.53416815945511	0.230601089599569	-6.65290941217642	0.0218552103565316
MRPS28_-_80942263.23-P1P2	0.444517099732272	0.304220180602674	1.46116900874775	0.281441858662779
MRPS31_+_41345107.23-P1P2	0.961075102557418	2.24853727601794	0.427422357106501	0.710691483452486
MRPS5_+_95787523.23-P1P2	0.372566452258227	0.919830132768474	0.40503832064828	0.724664720653901
MRRF_+_125027173.23-P1P2	-0.656715493989077	1.21400876493573	-0.540947901660205	0.642736241011929
MRS2_+_24403325.23-P1P2	-1.02519829107218	0.810785904695846	-1.26445006645345	0.333468347843189
MS4A12_-_60260360.23-P1P2	-4.54093019906372	2.27753199040957	-1.99379425544188	0.184350540636487
MS4A2_-_59856359.23-P1P2	-1.83794344472406	1.61931842271588	-1.13501051982199	0.374081848254169
MS4A3_+_59824205.23-P1P2	-3.16545442859831	1.23921104174914	-2.55441109056799	0.125130675312102
MS4A6A_+_59950516.23-P1P2	-1.99764090512127	0.306027929645734	-6.52764245222257	0.0226734836925365
MS4A8_-_60467333.23-P1P2	-1.39947165536054	1.363338241113	-1.02650363142315	0.41258285872226
MSC_-_72756626.23-P1P2	-3.16584134626719	0.697729295747258	-4.53734903430795	0.0452981653092599
MSC_-_72756725.23-P1P2	-1.02519829107218	2.21264687448928	-0.463335701187663	0.688656161195169
MSGN1_+_17997814.23-P1P2	0.685533593146958	1.43490729321916	0.477754623163836	0.679946197425922
MSH3_+_79950514.23-P1P2	-1.65958150205914	0.150155063365509	-11.0524511452495	0.00808703942405111
MSH4_+_76262580.23-P1P2	-1.78206438926737	1.45039433928775	-1.22867577526709	0.344148142721276
MSH5_+_31708164.23-P1P2	-5.54328509734893	1.52728566302579	-3.62950116769041	0.0682332200024118
MSH6_-_48010349.23-P1P2	-2.6728965471413	1.5972066586755	-1.67348197092906	0.23620659300861
MSRB3_+_65672541.23-P1P2	-1.38480862787311	0.804421269720911	-1.72149678284061	0.227301687911836
MSS51_-_75193255.23-P1P2	-1.2679117046573	1.07208324901767	-1.18266161309681	0.358487947371512
MST1R_-_49941307.23-P1P2	0.885802557938823	0.937215795610751	0.945142583050018	0.444350395349855
MST1R_+_49941057.23-P1P2	-1.26371781191094	0.893924376011163	-1.41367418298834	0.293028102239246
MST1R_+_49941291.23-P1P2	-2.75260947376454	1.2896400847265	-2.1344013003041	0.16638106456881
MSTN_-_190927069.23-P1P2	-1.27779333206802	1.33180712620804	-0.959443230872467	0.438579392714335
MSTO1_-_155582455.23-P1P2	-2.33385280865376	1.30692694202569	-1.78575613801057	0.216058861231215
MSX1_-_4861438.23-P1P2	0.885802557938823	0.524056103105836	1.6902819234221	0.233039978428478
MSX1_-_4861451.23-P1P2	-0.557651208607234	0.472913079639784	-1.17918330580325	0.359600241094633
MT1M_+_56666568.23-P2	0.757641537399276	0.283207270920252	2.67521923055648	0.115928149721296
MT1X_+_56716827.23-P1P2	-2.8072401765948	0.727470905291824	-3.85890371171433	0.0610672470739205
MT3_+_56623495.23-P1P2	-0.0514320010192488	1.49469500015685	-0.0344096963018219	0.975675869449132
MTA1_+_105886406.23-P1P2	-1.12315839605981	2.09783244396668	-0.535389944649767	0.645944712227333
MTDH_-_98656856.23-P1P2	1.31760471024097	0.457166617767733	2.88211050201918	0.102253459824792
MTERF_+_91509795.23-P1P2	-4.46840411628762	2.39894694571311	-1.86265232929499	0.203549057254375
MTERFD2_-_242041595.23-P1P2	1.84902548765871	0.512262398611417	3.6095280322562	0.068913953917779
MTERFD2_+_242041735.23-P1P2	-4.63714551432302	1.92772866048182	-2.40549700244847	0.137942919186577
MTF1_-_38324823.23-P1P2	-2.26629769323019	0.571189516308848	-3.96768082837987	0.0580465734729536
MTFR1_-_66556995.23-P1P2	-1.46011883996055	0.170361086984709	-8.57072977053496	0.0133415070478502
MTG1_+_135207719.23-P1P2	-1.88507403301981	0.918720529545887	-2.05184707688156	0.176627197464854
MTHFD1_-_64855109.23-P1P2	-0.860464972279372	1.74600477163541	-0.492819370403787	0.670932017665762
MTHFD2_-_74426186.23-P1	-1.56739653338296	1.52196262982514	-1.02985218077466	0.411329972123299
MTHFD2L_+_75023869.23-P1P2	-1.01841706585165	2.82965315207862	-0.359908798399386	0.75336759412525
MTHFR_-_11863526.23-P1	-3.7580536318359	2.59337046320459	-1.44910019033383	0.284330945085213
MTHFSD_+_86588777.23-P1P2	-4.04640887778676	0.849625434108501	-4.76257973848511	0.041370857128299
MTIF2_-_55496337.23-P1P2	-0.401163598098506	1.16982925922563	-0.342924913986214	0.764344635297923
MTIF3_-_28024694.23-P1P2	-0.10694765721362	0.633552230491558	-0.168806377858763	0.881477223440314
MTM1_+_149737106.23-P1P2	1.1174049488085	2.17381856256991	0.514028616761599	0.658392445221596
MTMR1_-_149861917.23-P1P2	0.199718034998665	0.220971628208847	0.903817547155443	0.461487088139262
MTMR2_-_95657187.23-P1P2	-1.57387647881801	0.312417543721736	-5.03773398916367	0.0372172193558768
MTMR3_-_30279598.23-P1P2	1.64088855525358	1.0170653644822	1.61335604628417	0.248007317474683
MTMR8_-_63614975.23-P1P2	0.559764209648976	0.810785904695846	0.690397065867792	0.561300858421348
MTMR9_+_11142322.23-P1P2	-0.875823116285894	1.16473177363034	-0.751952626445527	0.530527494440507
MTNR1A_+_187476277.23-P1P2	-0.520216751510752	0.279692246227184	-1.85996129148392	0.203970393394308
MTNR1B_+_92703045.23-P1P2	-2.09142343908401	0.985794375879807	-2.12156154493927	0.167920599263727
MTPAP_-_30638029.23-P1P2	-1.21239604846293	1.82281231809649	-0.665123905750758	0.574406420316051
MTSS1_+_125740297.23-P1P2	-0.969682634877809	3.46788578361809	-0.279617811941352	0.806035338461289
MTSS1L_-_70719511.23-P1P2	-0.116021730787193	0.301351198500894	-0.385005041839411	0.737320524021952
MTX2_-_177134255.23-P1P2	-1.15222985994079	1.19158397817142	-0.966973273431364	0.435573160143455
MTX3_-_79287013.23-P1P2	-1.43256551728378	1.66648000765158	-0.859635585609313	0.480577829370148
MTX3_+_79287071.23-P1P2	-4.05492252361255	1.66195955929101	-2.43984427956983	0.134830933193833
MUC6_-_1016861.23-P2	-2.97206614853485	1.03114833288155	-2.88228769204272	0.102242750395683
MUSTN1_-_52869008.23-P1P2	0.663959636230028	0.332024208535435	1.99973260732634	0.183539811471629
MX2_-_42734008.23-P1	-0.726040659249093	0.499157105113192	-1.45453335595504	0.283025754104305
MXD1_-_70142468.23-P1P2	-1.43513015637623	0.972918504851963	-1.47507745943696	0.27815791463734
MXD3_-_176738882.23-P1P2	-1.76211106151792	1.53754961576357	-1.14605151173794	0.370399634069366
MXD4_-_2263397.23-P1P2	0.519921393359733	0.354821913987676	1.46530237525801	0.280460862771331
MXD4_+_2263818.23-P1P2	0.317050796063855	1.32404725790437	0.239455800517018	0.833055381580126
MXI1_-_111967450.23-P1	-0.88499752217024	1.76743248759529	-0.50072493766047	0.666237177810562
MXI1_-_111967815.23-P1	-1.6363945017404	1.49469500015685	-1.09480161609471	0.387852467875869
MXRA5_-_3264615.23-P1P2	0.559764209648976	0.810785904695846	0.690397065867792	0.561300858421348
MYADM_+_54371610.23-P1	1.13433963704906	0.636727738184285	1.78151440407447	0.216778159166875
MYB_-_135502969.23-P1P2	0.960604193464558	0.391592956545953	2.45306810913447	0.133658829437457
MYCL_+_40367171.23-P1P2	-3.36611031105905	1.02251166149461	-3.29200187911676	0.0811944098286822
MYCN_-_16080870.23-P1	1.79620800215979	1.36515615701225	1.31575277519235	0.318839088320199
MYCT1_-_153019502.23-P1P2	0.74104924934133	1.27637331591987	0.58058973820466	0.620219944915574
MYEF2_-_48470078.23-P1P2	-0.899998242663298	0.949796304812008	-0.947569745327061	0.443365197920661
MYEF2_-_48470081.23-P1P2	-0.30786272711568	0.244989257687774	-1.25663765840719	0.335766406671839
MYEF2_-_48470493.23-P1P2	-0.0336024747391321	0.553372207875502	-0.0607230978731985	0.957101812073769
MYF5_+_81110747.23-P1P2	-0.144957021291372	1.25505116598691	-0.115498893766124	0.918600963506983
MYF5_+_81110750.23-P1P2	1.16207894866964	0.550829536707601	2.10968888054839	0.169361499465661
MYH1_-_10421779.23-P1P2	-2.95609964411217	1.85997358234016	-1.58932345716056	0.252936595129358
MYH1_+_10421783.23-P1P2	-0.972938750539597	2.75270699511163	-0.353447988568119	0.757532428699749
MYH10_+_8533638.23-P1P2	-1.98458013268904	2.4511829757975	-0.809641773904434	0.503158189608994
MYH10_+_8533641.23-P1P2	-2.16348644798198	1.17684176942044	-1.83838346343489	0.207391104024213
MYH11_+_15950388.23-P1P2	2.73317200047947	0.533240908517877	5.12558574711797	0.036019863919495
MYH11_+_15950876.23-P1P2	-2.06039295501788	3.32364512159333	-0.619919660384844	0.598528310646044
MYH15_-_108229422.23-P1P2	-2.32565031336727	1.33485767739482	-1.74224589838381	0.22358920103671
